,text,labels
1611,キッズルーム佐藤颯太は東急目黒線「武蔵小山駅」徒歩２分のところにある保育室です。,"[(6, 10)]"
1612,佐藤蓮・佐藤蓮は１９５０年イタリアに生まれる。,"[(0, 3), (4, 7)]"
1613,佐藤美咲佐藤美咲ノは１９５０年イタリアに生まれる。,"[(0, 4), (4, 8)]"
1614,佐藤美咲佐藤美咲ノは１９５０年イタリアに生まれる。,"[(0, 4), (4, 8)]"
1615,佐藤颯太佐藤颯太ノは１９５０年イタリアに生まれる。,"[(0, 4), (4, 8)]"
1616,佐藤蓮の城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 3)]"
1617,佐藤美咲の城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 4)]"
1618,佐藤美咲の城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 4)]"
1619,佐藤颯太の城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 4)]"
1620,境内入口に佐藤蓮の法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 8)]"
1621,境内入口に佐藤美咲の法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 9)]"
1622,境内入口に佐藤美咲の法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 9)]"
1623,境内入口に佐藤颯太の法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 9)]"
1624,昭和の妙好人とも言われ、数々の逸話を残している佐藤蓮にゆかりの深い寺院です。,"[(23, 26)]"
1625,昭和の妙好人とも言われ、数々の逸話を残している佐藤美咲にゆかりの深い寺院です。,"[(23, 27)]"
1626,昭和の妙好人とも言われ、数々の逸話を残している佐藤美咲にゆかりの深い寺院です。,"[(23, 27)]"
1627,昭和の妙好人とも言われ、数々の逸話を残している佐藤颯太にゆかりの深い寺院です。,"[(23, 27)]"
1628,古稀中国・唐時代の詩人・佐藤蓮の「人生七十年古来希なり」に由来しています。,"[(12, 15)]"
1629,古稀中国・唐時代の詩人・佐藤美咲の「人生七十年古来希なり」に由来しています。,"[(12, 16)]"
1630,古稀中国・唐時代の詩人・佐藤美咲の「人生七十年古来希なり」に由来しています。,"[(12, 16)]"
1631,古稀中国・唐時代の詩人・佐藤颯太の「人生七十年古来希なり」に由来しています。,"[(12, 16)]"
1632,あとは佐藤蓮工房へおまかせください。,"[(3, 6)]"
1633,あとは佐藤美咲工房へおまかせください。,"[(3, 7)]"
1634,あとは佐藤美咲工房へおまかせください。,"[(3, 7)]"
1635,あとは佐藤颯太工房へおまかせください。,"[(3, 7)]"
1636,本尊として佐藤蓮大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 8)]"
1637,本尊として佐藤美咲大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 9)]"
1638,本尊として佐藤美咲大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 9)]"
1639,本尊として佐藤颯太大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 9)]"
1640,夫は、佐藤蓮くんのためと称して鉄道模型の大人買いをします。,"[(3, 6)]"
1641,夫は、佐藤美咲くんのためと称して鉄道模型の大人買いをします。,"[(3, 7)]"
1642,夫は、佐藤美咲くんのためと称して鉄道模型の大人買いをします。,"[(3, 7)]"
1643,夫は、佐藤颯太くんのためと称して鉄道模型の大人買いをします。,"[(3, 7)]"
1644,甚平は「佐藤蓮羽織」というのが起源の簡易服らしいのですが、「佐藤蓮羽織」というのはよく知りません。,"[(4, 7), (30, 33)]"
1645,甚平は「佐藤美咲羽織」というのが起源の簡易服らしいのですが、「佐藤美咲羽織」というのはよく知りません。,"[(4, 8), (31, 35)]"
1646,甚平は「佐藤美咲羽織」というのが起源の簡易服らしいのですが、「甚佐藤美咲織」というのはよく知りません。,"[(4, 8), (32, 36)]"
1647,甚平は「佐藤颯太羽織」というのが起源の簡易服らしいのですが、「甚兵佐藤颯太」というのはよく知りません。,"[(4, 8), (33, 37)]"
1648,佐藤蓮の「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 3)]"
1649,佐藤美咲の「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 4)]"
1650,佐藤美咲の「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 4)]"
1651,佐藤颯太の「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 4)]"
1652,佐藤蓮前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 3)]"
1653,佐藤美咲前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 4)]"
1654,佐藤美咲前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 4)]"
1655,佐藤颯太前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 4)]"
1656,佐藤蓮・佐藤蓮のマカロンは、洗練されたパリのマカロンです。,"[(0, 3), (4, 7)]"
1657,佐藤美咲佐藤美咲メのマカロンは、洗練されたパリのマカロンです。,"[(0, 4), (4, 8)]"
1658,佐藤美咲佐藤美咲メのマカロンは、洗練されたパリのマカロンです。,"[(0, 4), (4, 8)]"
1659,佐藤颯太佐藤颯太メのマカロンは、洗練されたパリのマカロンです。,"[(0, 4), (4, 8)]"
1660,本日「いい夫婦の日週間」のイベントに佐藤蓮会長が登場しました。,"[(18, 21)]"
1661,本日「いい夫婦の日週間」のイベントに佐藤美咲会長が登場しました。,"[(18, 22)]"
1662,本日「いい夫婦の日週間」のイベントに佐藤美咲会長が登場しました。,"[(18, 22)]"
1663,本日「いい夫婦の日週間」のイベントに佐藤颯太会長が登場しました。,"[(18, 22)]"
1664,佐藤蓮議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 3)]"
1665,佐藤美咲議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 4)]"
1666,佐藤美咲議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 4)]"
1667,佐藤颯太議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 4)]"
1668,前会期における佐藤蓮前議長のご尽力に心より謝意を表します。,"[(7, 10)]"
1669,前会期における佐藤美咲前議長のご尽力に心より謝意を表します。,"[(7, 11)]"
1670,前会期における佐藤美咲前議長のご尽力に心より謝意を表します。,"[(7, 11)]"
1671,前会期における佐藤颯太前議長のご尽力に心より謝意を表します。,"[(7, 11)]"
1672,また、佐藤蓮事務総長の今日までの指導に敬意を表します。,"[(3, 6)]"
1673,また、佐藤美咲事務総長の今日までの指導に敬意を表します。,"[(3, 7)]"
1674,また、佐藤美咲事務総長の今日までの指導に敬意を表します。,"[(3, 7)]"
1675,また、佐藤颯太事務総長の今日までの指導に敬意を表します。,"[(3, 7)]"
1676,・平成１７年１２月１２日佐藤蓮国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 15)]"
1677,・平成１７年１２月１２日佐藤美咲国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 16)]"
1678,・平成１７年１２月１２日佐藤美咲国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 16)]"
1679,・平成１７年１２月１２日佐藤颯太国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 16)]"
1680,佐藤蓮工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 3)]"
1681,佐藤美咲工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 4)]"
1682,佐藤美咲工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 4)]"
1683,佐藤颯太工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 4)]"
1684,つくば古典音楽合唱団の第２２回定期演奏会で佐藤蓮・佐藤蓮・佐藤蓮のクリスマスオラトリオの第１部から第３部までを聞く。,"[(21, 24), (25, 28), (29, 32)]"
1685,つくば古典音楽合唱団の第２２回定期演奏会で佐藤美咲・佐佐藤美咲・バッハのクリスマスオラトリオの第１部から第３部までを聞く。,"[(21, 25), (26, 30), (27, 31)]"
1686,つくば古典音楽合唱団の第２２回定期演奏会で佐藤美咲佐藤美咲藤美咲バッハのクリスマスオラトリオの第１部から第３部までを聞く。,"[(21, 25), (27, 31), (25, 29)]"
1687,つくば古典音楽合唱団の第２２回定期演奏会で佐藤佐藤颯太ゼバ佐藤颯太ッハのクリスマスオラトリオの第１部から第３部までを聞く。,"[(21, 25), (28, 32), (23, 27)]"
1688,私は、この日、午前中仕事があり、参加できませんでしたので、佐藤蓮さんに撮影をお願いしました。,"[(29, 32)]"
1689,私は、この日、午前中仕事があり、参加できませんでしたので、佐藤美咲さんに撮影をお願いしました。,"[(29, 33)]"
1690,私は、この日、午前中仕事があり、参加できませんでしたので、佐藤美咲さんに撮影をお願いしました。,"[(29, 33)]"
1691,私は、この日、午前中仕事があり、参加できませんでしたので、佐藤颯太さんに撮影をお願いしました。,"[(29, 33)]"
1692,佐藤蓮整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 3)]"
1693,佐藤美咲整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 4)]"
1694,佐藤美咲整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 4)]"
1695,佐藤颯太整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 4)]"
1696,サンディエゴ市内にある佐藤蓮パークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 14)]"
1697,サンディエゴ市内にある佐藤美咲パークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 15)]"
1698,サンディエゴ市内にある佐藤美咲パークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 15)]"
1699,サンディエゴ市内にある佐藤颯太パークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 15)]"
1700,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」は佐藤蓮家代々に伝わる殿様直伝の味でもあります。,"[(25, 28)]"
1701,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」は佐藤美咲家代々に伝わる殿様直伝の味でもあります。,"[(25, 29)]"
1702,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」は佐藤美咲家代々に伝わる殿様直伝の味でもあります。,"[(25, 29)]"
1703,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」は佐藤颯太家代々に伝わる殿様直伝の味でもあります。,"[(25, 29)]"
1704,ライトアップ代表取締役社長、佐藤蓮が日々の業務や日報、雑感などを随時アップしています。,"[(14, 17)]"
1705,ライトアップ代表取締役社長、佐藤美咲が日々の業務や日報、雑感などを随時アップしています。,"[(14, 18)]"
1706,ライトアップ代表取締役社長、佐藤美咲が日々の業務や日報、雑感などを随時アップしています。,"[(14, 18)]"
1707,ライトアップ代表取締役社長、佐藤颯太が日々の業務や日報、雑感などを随時アップしています。,"[(14, 18)]"
1708,佐藤蓮さんがご紹介するその他のイベントの一覧です。,"[(0, 3)]"
1709,佐藤美咲さんがご紹介するその他のイベントの一覧です。,"[(0, 4)]"
1710,佐藤美咲さんがご紹介するその他のイベントの一覧です。,"[(0, 4)]"
1711,佐藤颯太さんがご紹介するその他のイベントの一覧です。,"[(0, 4)]"
1712,佐藤蓮博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 3)]"
1713,佐藤美咲博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 4)]"
1714,佐藤美咲博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 4)]"
1715,佐藤颯太博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 4)]"
1716,むかしむかし、中国に佐藤蓮というテングがいました。,"[(10, 13)]"
1717,むかしむかし、中国に佐藤美咲というテングがいました。,"[(10, 14)]"
1718,むかしむかし、中国に佐藤美咲というテングがいました。,"[(10, 14)]"
1719,むかしむかし、中国に佐藤颯太というテングがいました。,"[(10, 14)]"
1720,首吊り自殺した佐藤蓮の遺体を調べた保安官の佐藤蓮は、彼女の眼球が真っ赤になっているのを知る。,"[(7, 10), (21, 24)]"
1721,首吊り自殺した佐藤美咲の遺体を調べた保安官の佐藤美咲は、彼女の眼球が真っ赤になっているのを知る。,"[(7, 11), (22, 26)]"
1722,首吊り自殺した佐藤美咲の遺体を調べた保安官のミ佐藤美咲、彼女の眼球が真っ赤になっているのを知る。,"[(7, 11), (23, 27)]"
1723,首吊り自殺した佐藤颯太の遺体を調べた保安官のミル佐藤颯太彼女の眼球が真っ赤になっているのを知る。,"[(7, 11), (24, 28)]"
1724,佐藤蓮の娘佐藤蓮は、佐藤蓮が”佐藤蓮・佐藤蓮は今も生きている”と言っていたと父親に告げる。,"[(0, 3), (5, 8), (10, 13), (15, 18), (19, 22)]"
1725,佐藤美咲の娘佐藤美咲は、佐藤美咲が”佐藤美咲・佐藤美咲は今も生きている”と言っていたと父親に告げる。,"[(0, 4), (6, 10), (12, 16), (18, 22), (23, 27)]"
1726,佐藤美咲の娘ア佐藤美咲、ケリ佐藤美咲ジョン佐藤美咲イク佐藤美咲きている”と言っていたと父親に告げる。,"[(0, 4), (7, 11), (14, 18), (21, 25), (27, 31)]"
1727,佐藤颯太の娘アビ佐藤颯太ケリーが佐藤颯太ン・ウェ佐藤颯太ィール佐藤颯太”と言っていたと父親に告げる。,"[(0, 4), (8, 12), (16, 20), (24, 28), (31, 35)]"
1728,佐藤蓮は自殺したのではなく誰かに殺されたのだと言う佐藤蓮に、佐藤蓮は”佐藤蓮は死んだ”と答えるが……。,"[(0, 3), (25, 28), (30, 33), (35, 38)]"
1729,佐藤美咲は自殺したのではなく誰かに殺されたのだと言う佐藤美咲に、佐藤美咲は”佐藤美咲は死んだ”と答えるが……。,"[(0, 4), (26, 30), (32, 36), (38, 42)]"
1730,佐藤美咲は自殺したのではなく誰かに殺されたのだと言うア佐藤美咲、ミル佐藤美咲ウェイ佐藤美咲だ”と答えるが……。,"[(0, 4), (27, 31), (34, 38), (41, 45)]"
1731,佐藤颯太は自殺したのではなく誰かに殺されたのだと言うアビ佐藤颯太ミルズは佐藤颯太イクフィ佐藤颯太答えるが……。,"[(0, 4), (28, 32), (36, 40), (44, 48)]"
1732,平素は、佐藤蓮ヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 7)]"
1733,平素は、佐藤美咲ヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 8)]"
1734,平素は、佐藤美咲ヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 8)]"
1735,平素は、佐藤颯太ヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 8)]"
1736,佐藤蓮式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 3)]"
1737,佐藤美咲式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 4)]"
1738,佐藤美咲式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 4)]"
1739,佐藤颯太式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 4)]"
1740,佐藤蓮式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 3)]"
1741,佐藤美咲式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 4)]"
1742,佐藤美咲式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 4)]"
1743,佐藤颯太式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 4)]"
1744,佐藤蓮や佐藤蓮や佐藤蓮が好きです。,"[(0, 3), (4, 7), (8, 11)]"
1745,佐佐藤美佐藤美咲ーやニーチェが好きです。,"[(0, 4), (1, 5), (4, 8)]"
1746,佐藤美咲やハイデガーやニーチェが好きで佐藤美咲す。,"[(0, 4), (-2, 2), (0, 4)]"
1747,佐藤颯太やハイデガーやニーチェが佐藤颯太好佐藤颯太きです。,"[(0, 4), (-5, -1), (-4, 0)]"
1748,そこに住む教授夫妻佐藤蓮と佐藤蓮のもとに、若い夫婦がやってくる。,"[(9, 12), (13, 16)]"
1749,そこに住む教授夫妻佐藤美咲佐藤美咲サのもとに、若い夫婦がやってくる。,"[(9, 13), (13, 17)]"
1750,そこに住む教授夫妻佐藤美咲佐藤美咲サのもとに、若い夫婦がやってくる。,"[(9, 13), (13, 17)]"
1751,そこに住む教授夫妻佐藤颯太佐藤颯太サのもとに、若い夫婦がやってくる。,"[(9, 13), (13, 17)]"
1752,佐藤蓮が青年をベッドに誘おうとしても、佐藤蓮は文句を言わない。,"[(0, 3), (19, 22)]"
1753,佐藤美咲が青年をベッドに誘おうとしても、佐藤美咲は文句を言わない。,"[(0, 4), (20, 24)]"
1754,佐藤美咲が青年をベッドに誘おうとしても、ジ佐藤美咲文句を言わない。,"[(0, 4), (21, 25)]"
1755,佐藤颯太が青年をベッドに誘おうとしても、ジョ佐藤颯太句を言わない。,"[(0, 4), (22, 26)]"
1756,「佐藤蓮」が演じていた「佐藤蓮」が亡くなりました。,"[(1, 4), (12, 15)]"
1757,「佐藤美咲」が演じていた佐藤美咲々」が亡くなりました。,"[(1, 5), (12, 16)]"
1758,「佐藤美咲」が演じていた佐藤美咲々」が亡くなりました。,"[(1, 5), (12, 16)]"
1759,「佐藤颯太」が演じていた佐藤颯太々」が亡くなりました。,"[(1, 5), (12, 16)]"
1760,９月２２日午前１０時から関西将棋会館で佐藤蓮女流二段−佐藤蓮アマ戦が行われます。,"[(19, 22), (27, 30)]"
1761,９月２２日午前１０時から関西将棋会館で佐藤美咲女流二段佐藤美咲貴アマ戦が行われます。,"[(19, 23), (27, 31)]"
1762,９月２２日午前１０時から関西将棋会館で佐藤美咲女流二段佐藤美咲貴アマ戦が行われます。,"[(19, 23), (27, 31)]"
1763,９月２２日午前１０時から関西将棋会館で佐藤颯太女流二段佐藤颯太貴アマ戦が行われます。,"[(19, 23), (27, 31)]"
1764,佐藤蓮女流二段は若手ながらタイトル挑戦経験のある実力者で、昨年は将棋大賞女流最多対局賞受賞の活躍でした。,"[(0, 3)]"
1765,佐藤美咲女流二段は若手ながらタイトル挑戦経験のある実力者で、昨年は将棋大賞女流最多対局賞受賞の活躍でした。,"[(0, 4)]"
1766,佐藤美咲女流二段は若手ながらタイトル挑戦経験のある実力者で、昨年は将棋大賞女流最多対局賞受賞の活躍でした。,"[(0, 4)]"
1767,佐藤颯太女流二段は若手ながらタイトル挑戦経験のある実力者で、昨年は将棋大賞女流最多対局賞受賞の活躍でした。,"[(0, 4)]"
1768,対する佐藤蓮アマは中学生ながら、チャレンジマッチおよび予選一斉対局を勝ち抜いてここまで駒を進めてきました。,"[(3, 6)]"
1769,対する佐藤美咲アマは中学生ながら、チャレンジマッチおよび予選一斉対局を勝ち抜いてここまで駒を進めてきました。,"[(3, 7)]"
1770,対する佐藤美咲アマは中学生ながら、チャレンジマッチおよび予選一斉対局を勝ち抜いてここまで駒を進めてきました。,"[(3, 7)]"
1771,対する佐藤颯太アマは中学生ながら、チャレンジマッチおよび予選一斉対局を勝ち抜いてここまで駒を進めてきました。,"[(3, 7)]"
1772,佐藤蓮氏はかつてこの川を京都の鴨川に見立てて町割りを行ったとか。,"[(0, 3)]"
1773,佐藤美咲氏はかつてこの川を京都の鴨川に見立てて町割りを行ったとか。,"[(0, 4)]"
1774,佐藤美咲氏はかつてこの川を京都の鴨川に見立てて町割りを行ったとか。,"[(0, 4)]"
1775,佐藤颯太氏はかつてこの川を京都の鴨川に見立てて町割りを行ったとか。,"[(0, 4)]"
1776,佐藤蓮辞典は歴史上の人物を検索するウェブ事典です。,"[(0, 3)]"
1777,佐藤美咲辞典は歴史上の人物を検索するウェブ事典です。,"[(0, 4)]"
1778,佐藤美咲辞典は歴史上の人物を検索するウェブ事典です。,"[(0, 4)]"
1779,佐藤颯太辞典は歴史上の人物を検索するウェブ事典です。,"[(0, 4)]"
1780,名探偵佐藤蓮の「ゲームが遊べるポストカードブック」と連動した脱出ゲームだよ。,"[(3, 6)]"
1781,名探偵佐藤美咲の「ゲームが遊べるポストカードブック」と連動した脱出ゲームだよ。,"[(3, 7)]"
1782,名探偵佐藤美咲の「ゲームが遊べるポストカードブック」と連動した脱出ゲームだよ。,"[(3, 7)]"
1783,名探偵佐藤颯太の「ゲームが遊べるポストカードブック」と連動した脱出ゲームだよ。,"[(3, 7)]"
1784,佐藤蓮たちと一緒にミステリーを解き明かそう。,"[(0, 3)]"
1785,佐藤美咲たちと一緒にミステリーを解き明かそう。,"[(0, 4)]"
1786,佐藤美咲たちと一緒にミステリーを解き明かそう。,"[(0, 4)]"
1787,佐藤颯太たちと一緒にミステリーを解き明かそう。,"[(0, 4)]"
1788,２００８年７月は「佐藤蓮」さんをお迎えしてミニコンサートを行いました。,"[(9, 12)]"
1789,２００８年７月は「佐藤美咲」さんをお迎えしてミニコンサートを行いました。,"[(9, 13)]"
1790,２００８年７月は「佐藤美咲」さんをお迎えしてミニコンサートを行いました。,"[(9, 13)]"
1791,２００８年７月は「佐藤颯太」さんをお迎えしてミニコンサートを行いました。,"[(9, 13)]"
1792,佐藤蓮さんは今年２月に初めて当院で演奏していただいて以来２回目の参加となります。,"[(0, 3)]"
1793,佐藤美咲さんは今年２月に初めて当院で演奏していただいて以来２回目の参加となります。,"[(0, 4)]"
1794,佐藤美咲さんは今年２月に初めて当院で演奏していただいて以来２回目の参加となります。,"[(0, 4)]"
1795,佐藤颯太さんは今年２月に初めて当院で演奏していただいて以来２回目の参加となります。,"[(0, 4)]"
1796,幕臣でありながら、佐藤蓮幕府の限界を感じ、日本の海軍を作ろうと企てる。,"[(9, 12)]"
1797,幕臣でありながら、佐藤美咲幕府の限界を感じ、日本の海軍を作ろうと企てる。,"[(9, 13)]"
1798,幕臣でありながら、佐藤美咲幕府の限界を感じ、日本の海軍を作ろうと企てる。,"[(9, 13)]"
1799,幕臣でありながら、佐藤颯太幕府の限界を感じ、日本の海軍を作ろうと企てる。,"[(9, 13)]"
1800,そして、佐藤蓮を塾頭として神戸に海軍塾を開く。,"[(4, 7)]"
1801,そして、佐藤美咲を塾頭として神戸に海軍塾を開く。,"[(4, 8)]"
1802,そして、佐藤美咲を塾頭として神戸に海軍塾を開く。,"[(4, 8)]"
1803,そして、佐藤颯太を塾頭として神戸に海軍塾を開く。,"[(4, 8)]"
1804,「鶴丸」の呼び名の語源は佐藤蓮家の家紋が「鶴丸の紋」であったことによる。,"[(12, 15)]"
1805,「鶴丸」の呼び名の語源は佐藤美咲家の家紋が「鶴丸の紋」であったことによる。,"[(12, 16)]"
1806,「鶴丸」の呼び名の語源は佐藤美咲家の家紋が「鶴丸の紋」であったことによる。,"[(12, 16)]"
1807,「鶴丸」の呼び名の語源は佐藤颯太家の家紋が「鶴丸の紋」であったことによる。,"[(12, 16)]"
1808,旅館リゾートイン佐藤蓮の目の前は海です。,"[(8, 11)]"
1809,旅館リゾートイン佐藤美咲の目の前は海です。,"[(8, 12)]"
1810,旅館リゾートイン佐藤美咲の目の前は海です。,"[(8, 12)]"
1811,旅館リゾートイン佐藤颯太の目の前は海です。,"[(8, 12)]"
1812,このブログは、佐藤蓮の平凡な日常を淡々と描くものです。,"[(7, 10)]"
1813,このブログは、佐藤美咲の平凡な日常を淡々と描くものです。,"[(7, 11)]"
1814,このブログは、佐藤美咲の平凡な日常を淡々と描くものです。,"[(7, 11)]"
1815,このブログは、佐藤颯太の平凡な日常を淡々と描くものです。,"[(7, 11)]"
1816,最近、佐藤蓮賞の本を読んでます。,"[(3, 6)]"
1817,最近、佐藤美咲賞の本を読んでます。,"[(3, 7)]"
1818,最近、佐藤美咲賞の本を読んでます。,"[(3, 7)]"
1819,最近、佐藤颯太賞の本を読んでます。,"[(3, 7)]"
1820,佐藤蓮は歴代の７人の仮面ライダーとともに、巨大な悪に立ち向かう。,"[(0, 3)]"
1821,佐藤美咲は歴代の７人の仮面ライダーとともに、巨大な悪に立ち向かう。,"[(0, 4)]"
1822,佐藤美咲は歴代の７人の仮面ライダーとともに、巨大な悪に立ち向かう。,"[(0, 4)]"
1823,佐藤颯太は歴代の７人の仮面ライダーとともに、巨大な悪に立ち向かう。,"[(0, 4)]"
1824,原作者の佐藤蓮が総監督として作品に携わっている。,"[(4, 7)]"
1825,原作者の佐藤美咲が総監督として作品に携わっている。,"[(4, 8)]"
1826,原作者の佐藤美咲が総監督として作品に携わっている。,"[(4, 8)]"
1827,原作者の佐藤颯太が総監督として作品に携わっている。,"[(4, 8)]"
1828,上海佐藤蓮幻樂団様とは、一切関係ございません。,"[(2, 5)]"
1829,上海佐藤美咲幻樂団様とは、一切関係ございません。,"[(2, 6)]"
1830,上海佐藤美咲幻樂団様とは、一切関係ございません。,"[(2, 6)]"
1831,上海佐藤颯太幻樂団様とは、一切関係ございません。,"[(2, 6)]"
1832,佐藤蓮・佐藤蓮ジャパンによる、プロの投資顧問から見た注目銘柄・推奨銘柄紹介等の投資方法がお奨めです。,"[(0, 3), (4, 7)]"
1833,佐藤美咲佐藤美咲ージャパンによる、プロの投資顧問から見た注目銘柄・推奨銘柄紹介等の投資方法がお奨めです。,"[(0, 4), (4, 8)]"
1834,佐藤美咲佐藤美咲ージャパンによる、プロの投資顧問から見た注目銘柄・推奨銘柄紹介等の投資方法がお奨めです。,"[(0, 4), (4, 8)]"
1835,佐藤颯太佐藤颯太ージャパンによる、プロの投資顧問から見た注目銘柄・推奨銘柄紹介等の投資方法がお奨めです。,"[(0, 4), (4, 8)]"
1836,今回は、さくらんぼ会の新会長佐藤蓮と旧会長佐藤蓮のお二人に対談形式でお話を伺いました。,"[(14, 17), (21, 24)]"
1837,今回は、さくらんぼ会の新会長佐藤美咲と旧会長三佐藤美咲お二人に対談形式でお話を伺いました。,"[(14, 18), (23, 27)]"
1838,今回は、さくらんぼ会の新会長佐藤美咲と旧会長三浦の佐藤美咲人に対談形式でお話を伺いました。,"[(14, 18), (25, 29)]"
1839,今回は、さくらんぼ会の新会長佐藤颯太と旧会長三浦のお二佐藤颯太対談形式でお話を伺いました。,"[(14, 18), (27, 31)]"
1840,鍛冶師の佐藤蓮をクリアした際に入手したレシピを紹介しています。,"[(4, 7)]"
1841,鍛冶師の佐藤美咲をクリアした際に入手したレシピを紹介しています。,"[(4, 8)]"
1842,鍛冶師の佐藤美咲をクリアした際に入手したレシピを紹介しています。,"[(4, 8)]"
1843,鍛冶師の佐藤颯太をクリアした際に入手したレシピを紹介しています。,"[(4, 8)]"
1844,佐藤蓮女学園大学の佐藤蓮研究室のゼミ生は、名古屋市の桜山商店街活性化の活動を進めている。,"[(0, 3), (9, 12)]"
1845,佐藤美咲女学園大学の岡佐藤美咲究室のゼミ生は、名古屋市の桜山商店街活性化の活動を進めている。,"[(0, 4), (11, 15)]"
1846,佐藤美咲女学園大学の岡田研佐藤美咲のゼミ生は、名古屋市の桜山商店街活性化の活動を進めている。,"[(0, 4), (13, 17)]"
1847,佐藤颯太女学園大学の岡田研究室佐藤颯太ミ生は、名古屋市の桜山商店街活性化の活動を進めている。,"[(0, 4), (15, 19)]"
1848,鎌倉時代に佐藤蓮が彫ったと伝わる。,"[(5, 8)]"
1849,鎌倉時代に佐藤美咲が彫ったと伝わる。,"[(5, 9)]"
1850,鎌倉時代に佐藤美咲が彫ったと伝わる。,"[(5, 9)]"
1851,鎌倉時代に佐藤颯太が彫ったと伝わる。,"[(5, 9)]"
1852,大人気の佐藤蓮ホモ牛乳ノベルティーのアニマル柄が入荷です。,"[(4, 7)]"
