,text,labels
1567,往年の大女優、サトウハルナさんを撮影するので多少緊張した。,"[(7, 13)]"
1568,往年の大女優、サトウサクラさんを撮影するので多少緊張した。,"[(7, 13)]"
1569,「あるく」スタッフのサトウヒロトです。,"[(10, 16)]"
1570,「あるく」スタッフのサトウハルナです。,"[(10, 16)]"
1571,「あるく」スタッフのサトウサクラです。,"[(10, 16)]"
1572,サトウヒロト,"[(0, 6)]"
1573,サトウハルナ,"[(0, 6)]"
1574,サトウサクラ,"[(0, 6)]"
1575,講師は元高校教師のサトウヒロトさんです。,"[(9, 15)]"
1576,講師は元高校教師のサトウハルナさんです。,"[(9, 15)]"
1577,講師は元高校教師のサトウサクラさんです。,"[(9, 15)]"
1578,サトウヒロトはそんなサトウヒロトを傍で見守り続けている。,"[(0, 6), (10, 16)]"
1579,サトウハルナはそんなサトウハルナを傍で見守り続けている。,"[(0, 6), (10, 16)]"
1580,サトウサクラはそんなサトウサクラを傍で見守り続けている。,"[(0, 6), (10, 16)]"
1581,サトウヒロトはサトウヒロトにとってもなくてはならない存在なのであった。,"[(0, 6), (7, 13)]"
1582,サトウハルナはサトウハルナにとってもなくてはならない存在なのであった。,"[(0, 6), (7, 13)]"
1583,サトウサクラはサトウサクラにとってもなくてはならない存在なのであった。,"[(0, 6), (7, 13)]"
1584,女子学生のサトウヒロトちゃんがのらりくらりと日常などを書いていきます。,"[(5, 11)]"
1585,女子学生のサトウハルナちゃんがのらりくらりと日常などを書いていきます。,"[(5, 11)]"
1586,女子学生のサトウサクラちゃんがのらりくらりと日常などを書いていきます。,"[(5, 11)]"
1587,サトウヒロトさんが好きです。,"[(0, 6)]"
1588,サトウハルナさんが好きです。,"[(0, 6)]"
1589,サトウサクラさんが好きです。,"[(0, 6)]"
1590,やまと天目山温泉は名前から想像できるようにサトウヒロト家滅亡の地である天目山の一角にある温泉です。,"[(21, 27)]"
1591,やまと天目山温泉は名前から想像できるようにサトウハルナ家滅亡の地である天目山の一角にある温泉です。,"[(21, 27)]"
1592,やまと天目山温泉は名前から想像できるようにサトウサクラ家滅亡の地である天目山の一角にある温泉です。,"[(21, 27)]"
1593,今回はサトウヒロト先生によって「祈りの法則を知ろう」と題して１週間お話をお聞きします。,"[(3, 9)]"
1594,今回はサトウハルナ先生によって「祈りの法則を知ろう」と題して１週間お話をお聞きします。,"[(3, 9)]"
1595,今回はサトウサクラ先生によって「祈りの法則を知ろう」と題して１週間お話をお聞きします。,"[(3, 9)]"
1596,今日は、サトウヒロト病についての講演を聞いた。,"[(4, 10)]"
1597,今日は、サトウハルナ病についての講演を聞いた。,"[(4, 10)]"
1598,今日は、サトウサクラ病についての講演を聞いた。,"[(4, 10)]"
1599,その会場で、蒲郡市民病院時代にお世話になったサトウヒロト先生に久しぶりにお会いした。,"[(22, 28)]"
1600,その会場で、蒲郡市民病院時代にお世話になったサトウハルナ先生に久しぶりにお会いした。,"[(22, 28)]"
1601,その会場で、蒲郡市民病院時代にお世話になったサトウサクラ先生に久しぶりにお会いした。,"[(22, 28)]"
1602,スタジオサトウヒロトの店舗情報をご覧いただけます。,"[(4, 10)]"
1603,スタジオサトウハルナの店舗情報をご覧いただけます。,"[(4, 10)]"
1604,スタジオサトウサクラの店舗情報をご覧いただけます。,"[(4, 10)]"
1605,今日は朝９時から亜細亜大学でサトウヒロト監督の一般クリニックがありました。,"[(14, 20)]"
1606,今日は朝９時から亜細亜大学でサトウハルナ監督の一般クリニックがありました。,"[(14, 20)]"
1607,今日は朝９時から亜細亜大学でサトウサクラ監督の一般クリニックがありました。,"[(14, 20)]"
1608,サトウヒロト・サトウヒロトは、韓国の女子フィギュアスケート選手です。,"[(0, 6), (7, 13)]"
1609,サトウハルナ・サトウハルナは、韓国の女子フィギュアスケート選手です。,"[(0, 6), (7, 13)]"
1610,サトウサクラ・サトウサクラは、韓国の女子フィギュアスケート選手です。,"[(0, 6), (7, 13)]"
1611,様々な大会を制し、サトウヒロト・サトウヒロトは韓国で大変な人気を集めているのだとか。,"[(9, 15), (16, 22)]"
1612,様々な大会を制し、サトウハルナ・サトウハルナは韓国で大変な人気を集めているのだとか。,"[(9, 15), (16, 22)]"
1613,様々な大会を制し、サトウサクラ・サトウサクラは韓国で大変な人気を集めているのだとか。,"[(9, 15), (16, 22)]"
1614,韓国ではサトウヒロト・サトウヒロトが出演するコマーシャルが多数放送され、全国各地にはスケートリンクが開設されているようです。,"[(4, 10), (11, 17)]"
1615,韓国ではサトウハルナ・サトウハルナが出演するコマーシャルが多数放送され、全国各地にはスケートリンクが開設されているようです。,"[(4, 10), (11, 17)]"
1616,韓国ではサトウサクラ・サトウサクラが出演するコマーシャルが多数放送され、全国各地にはスケートリンクが開設されているようです。,"[(4, 10), (11, 17)]"
1617,この現象は最初にサトウヒロトによって１８５６年、発見された。,"[(8, 14)]"
1618,この現象は最初にサトウハルナによって１８５６年、発見された。,"[(8, 14)]"
1619,この現象は最初にサトウサクラによって１８５６年、発見された。,"[(8, 14)]"
1620,その後、歓迎セレモニーを行い、サトウヒロト副町長が歓迎の挨拶を述べました。,"[(15, 21)]"
1621,その後、歓迎セレモニーを行い、サトウハルナ副町長が歓迎の挨拶を述べました。,"[(15, 21)]"
1622,その後、歓迎セレモニーを行い、サトウサクラ副町長が歓迎の挨拶を述べました。,"[(15, 21)]"
1623,この本は、というより、サトウヒロトは、やはりとても素晴らしい。,"[(11, 17)]"
1624,この本は、というより、サトウハルナは、やはりとても素晴らしい。,"[(11, 17)]"
1625,この本は、というより、サトウサクラは、やはりとても素晴らしい。,"[(11, 17)]"
1626,もっともっと早く、サトウヒロトが描いたもの・書いたものを読んでおけばよかった。,"[(9, 15)]"
1627,もっともっと早く、サトウハルナが描いたもの・書いたものを読んでおけばよかった。,"[(9, 15)]"
1628,もっともっと早く、サトウサクラが描いたもの・書いたものを読んでおけばよかった。,"[(9, 15)]"
1629,彼女は手芸家のサトウヒロトさんです。,"[(7, 13)]"
1630,彼女は手芸家のサトウハルナさんです。,"[(7, 13)]"
1631,彼女は手芸家のサトウサクラさんです。,"[(7, 13)]"
1632,世界の時計市場のサトウヒロト専門のコーナーです。,"[(8, 14)]"
1633,世界の時計市場のサトウハルナ専門のコーナーです。,"[(8, 14)]"
1634,世界の時計市場のサトウサクラ専門のコーナーです。,"[(8, 14)]"
1635,サトウヒロトは、レトログラードの魔術師、機械式時計の鬼才と言われる。,"[(0, 6)]"
1636,サトウハルナは、レトログラードの魔術師、機械式時計の鬼才と言われる。,"[(0, 6)]"
1637,サトウサクラは、レトログラードの魔術師、機械式時計の鬼才と言われる。,"[(0, 6)]"
1638,２００３年にブランドを立ち上げ、サトウヒロトと同じウォッチランドの一角に工房を構える。,"[(16, 22)]"
1639,２００３年にブランドを立ち上げ、サトウハルナと同じウォッチランドの一角に工房を構える。,"[(16, 22)]"
1640,２００３年にブランドを立ち上げ、サトウサクラと同じウォッチランドの一角に工房を構える。,"[(16, 22)]"
1641,サトウヒロトさんは、昭和２３年に東京は小伝馬町に生まれ、現在６１歳です。,"[(0, 6)]"
1642,サトウハルナさんは、昭和２３年に東京は小伝馬町に生まれ、現在６１歳です。,"[(0, 6)]"
1643,サトウサクラさんは、昭和２３年に東京は小伝馬町に生まれ、現在６１歳です。,"[(0, 6)]"
1644,オリジナル曲「花」をサトウヒロトに歌わせてみた。,"[(10, 16)]"
1645,オリジナル曲「花」をサトウハルナに歌わせてみた。,"[(10, 16)]"
1646,オリジナル曲「花」をサトウサクラに歌わせてみた。,"[(10, 16)]"
1647,サトウヒロト海上と住友海上が合併しました。,"[(0, 6)]"
1648,サトウハルナ海上と住友海上が合併しました。,"[(0, 6)]"
1649,サトウサクラ海上と住友海上が合併しました。,"[(0, 6)]"
1650,１０／１よりサトウヒロト住友海上火災保険株式会社となります。,"[(6, 12)]"
1651,１０／１よりサトウハルナ住友海上火災保険株式会社となります。,"[(6, 12)]"
1652,１０／１よりサトウサクラ住友海上火災保険株式会社となります。,"[(6, 12)]"
1653,「文芸春秋」の創刊、「文芸家協会」の設立、サトウヒロト賞、サトウヒロト賞の設定などにも貢献する。,"[(21, 27), (29, 35)]"
1654,「文芸春秋」の創刊、「文芸家協会」の設立、サトウハルナ賞、サトウハルナ賞の設定などにも貢献する。,"[(21, 27), (29, 35)]"
1655,「文芸春秋」の創刊、「文芸家協会」の設立、サトウサクラ賞、サトウサクラ賞の設定などにも貢献する。,"[(21, 27), (29, 35)]"
1656,日本のふるさと、京都、奈良、近江路への観光は、サトウヒロトタクシーグループにおまかせ下さい。,"[(23, 29)]"
1657,日本のふるさと、京都、奈良、近江路への観光は、サトウハルナタクシーグループにおまかせ下さい。,"[(23, 29)]"
1658,日本のふるさと、京都、奈良、近江路への観光は、サトウサクラタクシーグループにおまかせ下さい。,"[(23, 29)]"
1659,サトウヒロトゆかりの寺などもあります。,"[(0, 6)]"
1660,サトウハルナゆかりの寺などもあります。,"[(0, 6)]"
1661,サトウサクラゆかりの寺などもあります。,"[(0, 6)]"
1662,もともと予定していたさぬきうどんツアーが、突然「さよならサトウヒロトツアー」になってしまいました。,"[(28, 34)]"
1663,もともと予定していたさぬきうどんツアーが、突然「さよならサトウハルナツアー」になってしまいました。,"[(28, 34)]"
1664,もともと予定していたさぬきうどんツアーが、突然「さよならサトウサクラツアー」になってしまいました。,"[(28, 34)]"
1665,ということで、サトウヒロトにお別れパート１他モロモロネタを改めてアップします。,"[(7, 13)]"
1666,ということで、サトウハルナにお別れパート１他モロモロネタを改めてアップします。,"[(7, 13)]"
1667,ということで、サトウサクラにお別れパート１他モロモロネタを改めてアップします。,"[(7, 13)]"
1668,北海道札幌市の収益・投資物件一棟売り・一戸建・マンション・土地情報はサトウヒロトプロパティーズにお任せください。,"[(34, 40)]"
1669,北海道札幌市の収益・投資物件一棟売り・一戸建・マンション・土地情報はサトウハルナプロパティーズにお任せください。,"[(34, 40)]"
1670,北海道札幌市の収益・投資物件一棟売り・一戸建・マンション・土地情報はサトウサクラプロパティーズにお任せください。,"[(34, 40)]"
1671,その歓喜で会場が沸く中、フランス代表チームのコーチ、サトウヒロトが何者かに毒矢で殺害されてしまう。,"[(26, 32)]"
1672,その歓喜で会場が沸く中、フランス代表チームのコーチ、サトウハルナが何者かに毒矢で殺害されてしまう。,"[(26, 32)]"
1673,その歓喜で会場が沸く中、フランス代表チームのコーチ、サトウサクラが何者かに毒矢で殺害されてしまう。,"[(26, 32)]"
1674,１９５７年、サトウヒロト・サトウヒロトの『群衆の中の一つの顔』で映画デビュー。,"[(6, 12), (13, 19)]"
1675,１９５７年、サトウハルナ・サトウハルナの『群衆の中の一つの顔』で映画デビュー。,"[(6, 12), (13, 19)]"
1676,１９５７年、サトウサクラ・サトウサクラの『群衆の中の一つの顔』で映画デビュー。,"[(6, 12), (13, 19)]"
1677,サトウヒロト・サトウヒロト＝サトウヒロトは７０２年４月２０日、マディーナで誕生した。,"[(0, 6), (7, 13), (14, 20)]"
1678,サトウハルナ・サトウハルナ＝サトウハルナは７０２年４月２０日、マディーナで誕生した。,"[(0, 6), (7, 13), (14, 20)]"
1679,サトウサクラ・サトウサクラ＝サトウサクラは７０２年４月２０日、マディーナで誕生した。,"[(0, 6), (7, 13), (14, 20)]"
1680,父は第５代イマームで、４代イマームのサトウヒロト・サトウヒロト・サトウヒロトの孫であるサトウヒロト・サトウヒロト＝サトウヒロト。,"[(18, 24), (25, 31), (32, 38), (43, 49), (50, 56), (57, 63)]"
1681,父は第５代イマームで、４代イマームのサトウハルナ・サトウハルナ・サトウハルナの孫であるサトウハルナ・サトウハルナ＝サトウハルナ。,"[(18, 24), (25, 31), (32, 38), (43, 49), (50, 56), (57, 63)]"
1682,父は第５代イマームで、４代イマームのサトウサクラ・サトウサクラ・サトウサクラの孫であるサトウサクラ・サトウサクラ＝サトウサクラ。,"[(18, 24), (25, 31), (32, 38), (43, 49), (50, 56), (57, 63)]"
1683,したがって初代サトウヒロトとその妻サトウヒロト・サトウヒロトの子、サトウヒロトを通じて預言者サトウヒロトの直系の子孫にあたる。,"[(7, 13), (17, 23), (24, 30), (33, 39), (46, 52)]"
1684,したがって初代サトウハルナとその妻サトウハルナ・サトウハルナの子、サトウハルナを通じて預言者サトウハルナの直系の子孫にあたる。,"[(7, 13), (17, 23), (24, 30), (33, 39), (46, 52)]"
1685,したがって初代サトウサクラとその妻サトウサクラ・サトウサクラの子、サトウサクラを通じて預言者サトウサクラの直系の子孫にあたる。,"[(7, 13), (17, 23), (24, 30), (33, 39), (46, 52)]"
1686,サトウヒロトと、サトウヒロト・サトウヒロト、サトウヒロト・サトウヒロトはともにドキュメンタリー作品の父と言われる。,"[(0, 6), (8, 14), (15, 21), (22, 28), (29, 35)]"
1687,サトウハルナと、サトウハルナ・サトウハルナ、サトウハルナ・サトウハルナはともにドキュメンタリー作品の父と言われる。,"[(0, 6), (8, 14), (15, 21), (22, 28), (29, 35)]"
1688,サトウサクラと、サトウサクラ・サトウサクラ、サトウサクラ・サトウサクラはともにドキュメンタリー作品の父と言われる。,"[(0, 6), (8, 14), (15, 21), (22, 28), (29, 35)]"
1689,サトウヒロト・サトウヒロトはペンネームで、「コマのように回転する人形」を意味する。,"[(0, 6), (7, 13)]"
1690,サトウハルナ・サトウハルナはペンネームで、「コマのように回転する人形」を意味する。,"[(0, 6), (7, 13)]"
1691,サトウサクラ・サトウサクラはペンネームで、「コマのように回転する人形」を意味する。,"[(0, 6), (7, 13)]"
1692,紙パックの飲み物であり、サトウヒロトの好物。,"[(12, 18)]"
1693,紙パックの飲み物であり、サトウハルナの好物。,"[(12, 18)]"
1694,紙パックの飲み物であり、サトウサクラの好物。,"[(12, 18)]"
1695,２６分、サトウヒロトの思い切りの良いシュートがポストに当たり入らず。,"[(4, 10)]"
1696,２６分、サトウハルナの思い切りの良いシュートがポストに当たり入らず。,"[(4, 10)]"
1697,２６分、サトウサクラの思い切りの良いシュートがポストに当たり入らず。,"[(4, 10)]"
1698,サトウヒロトパワーズやナッティプロフェッサーの変装で有名なサトウヒロト社のユニークで笑えるおしゃぶり！,"[(0, 6), (29, 35)]"
1699,サトウハルナパワーズやナッティプロフェッサーの変装で有名なサトウハルナ社のユニークで笑えるおしゃぶり！,"[(0, 6), (29, 35)]"
1700,サトウサクラパワーズやナッティプロフェッサーの変装で有名なサトウサクラ社のユニークで笑えるおしゃぶり！,"[(0, 6), (29, 35)]"
1701,この買収はアルストムだけでなく、サトウヒロトエレクトリックも関わっており、送電事業をアルストムが、配電事業をサトウヒロトエレクトリックが引き継ぐものである。,"[(16, 22), (54, 60)]"
1702,この買収はアルストムだけでなく、サトウハルナエレクトリックも関わっており、送電事業をアルストムが、配電事業をサトウハルナエレクトリックが引き継ぐものである。,"[(16, 22), (54, 60)]"
1703,この買収はアルストムだけでなく、サトウサクラエレクトリックも関わっており、送電事業をアルストムが、配電事業をサトウサクラエレクトリックが引き継ぐものである。,"[(16, 22), (54, 60)]"
1704,サトウヒロト・サトウヒロトの母親は女優さんですか？,"[(0, 6), (7, 13)]"
1705,サトウハルナ・サトウハルナの母親は女優さんですか？,"[(0, 6), (7, 13)]"
1706,サトウサクラ・サトウサクラの母親は女優さんですか？,"[(0, 6), (7, 13)]"
1707,プロ柔道家を経て、１９５１年、来日したサトウヒロト・サトウヒロトらとともにプロレスのトレーニングを積む。,"[(19, 25), (26, 32)]"
1708,プロ柔道家を経て、１９５１年、来日したサトウハルナ・サトウハルナらとともにプロレスのトレーニングを積む。,"[(19, 25), (26, 32)]"
1709,プロ柔道家を経て、１９５１年、来日したサトウサクラ・サトウサクラらとともにプロレスのトレーニングを積む。,"[(19, 25), (26, 32)]"
1710,その輪の中にサトウヒロトがいた。,"[(6, 12)]"
1711,その輪の中にサトウハルナがいた。,"[(6, 12)]"
1712,その輪の中にサトウサクラがいた。,"[(6, 12)]"
1713,同年１１月２２日、仙台市でサトウヒロトとエキシビジョン・マッチを行っていて、これがサトウヒロトのデビュー戦とされる。,"[(13, 19), (41, 47)]"
1714,同年１１月２２日、仙台市でサトウハルナとエキシビジョン・マッチを行っていて、これがサトウハルナのデビュー戦とされる。,"[(13, 19), (41, 47)]"
1715,同年１１月２２日、仙台市でサトウサクラとエキシビジョン・マッチを行っていて、これがサトウサクラのデビュー戦とされる。,"[(13, 19), (41, 47)]"
1716,同じ年、父の弟弟子でもあったサトウヒロトとデュエットした「おサトウヒロトちゃん」が大ヒット。,"[(14, 20), (30, 36)]"
1717,同じ年、父の弟弟子でもあったサトウハルナとデュエットした「おサトウハルナちゃん」が大ヒット。,"[(14, 20), (30, 36)]"
1718,同じ年、父の弟弟子でもあったサトウサクラとデュエットした「おサトウサクラちゃん」が大ヒット。,"[(14, 20), (30, 36)]"
1719,今年は数年ぶりにサトウヒロトさんのツアーも観に行ったし、その延長での選曲かと思いきやまた「サトウヒロトファミリー」で大合唱していました。,"[(8, 14), (45, 51)]"
1720,今年は数年ぶりにサトウハルナさんのツアーも観に行ったし、その延長での選曲かと思いきやまた「サトウハルナファミリー」で大合唱していました。,"[(8, 14), (45, 51)]"
1721,今年は数年ぶりにサトウサクラさんのツアーも観に行ったし、その延長での選曲かと思いきやまた「サトウサクラファミリー」で大合唱していました。,"[(8, 14), (45, 51)]"
1722,サトウヒロト、サトウヒロト、サトウヒロト、サトウヒロト・サトウヒロトとも対戦した。,"[(0, 6), (7, 13), (14, 20), (21, 27), (28, 34)]"
1723,サトウハルナ、サトウハルナ、サトウハルナ、サトウハルナ・サトウハルナとも対戦した。,"[(0, 6), (7, 13), (14, 20), (21, 27), (28, 34)]"
1724,サトウサクラ、サトウサクラ、サトウサクラ、サトウサクラ・サトウサクラとも対戦した。,"[(0, 6), (7, 13), (14, 20), (21, 27), (28, 34)]"
1725,他のリングではサトウヒロト、サトウヒロト・サトウヒロト、ザ・グレート・サトウヒロト、サトウヒロト、サトウヒロト、サトウヒロト・サトウヒロトらとも対戦している。,"[(7, 13), (14, 20), (21, 27), (35, 41), (42, 48), (49, 55), (56, 62), (63, 69)]"
1726,他のリングではサトウハルナ、サトウハルナ・サトウハルナ、ザ・グレート・サトウハルナ、サトウハルナ、サトウハルナ、サトウハルナ・サトウハルナらとも対戦している。,"[(7, 13), (14, 20), (21, 27), (35, 41), (42, 48), (49, 55), (56, 62), (63, 69)]"
1727,他のリングではサトウサクラ、サトウサクラ・サトウサクラ、ザ・グレート・サトウサクラ、サトウサクラ、サトウサクラ、サトウサクラ・サトウサクラらとも対戦している。,"[(7, 13), (14, 20), (21, 27), (35, 41), (42, 48), (49, 55), (56, 62), (63, 69)]"
1728,大学時代、サトウヒロト率いるジャズ・バンド「パップ・コーンズ」にセカンドシンガーとして本名で参加。,"[(5, 11)]"
1729,大学時代、サトウハルナ率いるジャズ・バンド「パップ・コーンズ」にセカンドシンガーとして本名で参加。,"[(5, 11)]"
1730,大学時代、サトウサクラ率いるジャズ・バンド「パップ・コーンズ」にセカンドシンガーとして本名で参加。,"[(5, 11)]"
1731,この時のバンジョー奏者にサトウヒロト（後のサトウヒロト）がいた。,"[(12, 18), (21, 27)]"
1732,この時のバンジョー奏者にサトウハルナ（後のサトウハルナ）がいた。,"[(12, 18), (21, 27)]"
1733,この時のバンジョー奏者にサトウサクラ（後のサトウサクラ）がいた。,"[(12, 18), (21, 27)]"
1734,ドリフターズ加入前にはサトウヒロト（後のサトウヒロト）とともにクレイジーウエストに参加していたこともある。,"[(11, 17), (20, 26)]"
1735,ドリフターズ加入前にはサトウハルナ（後のサトウハルナ）とともにクレイジーウエストに参加していたこともある。,"[(11, 17), (20, 26)]"
1736,ドリフターズ加入前にはサトウサクラ（後のサトウサクラ）とともにクレイジーウエストに参加していたこともある。,"[(11, 17), (20, 26)]"
1737,エキセントリックな主人公を演じたのは、『奥さまは魔女』のサトウヒロト・サトウヒロト。,"[(28, 34), (35, 41)]"
1738,エキセントリックな主人公を演じたのは、『奥さまは魔女』のサトウハルナ・サトウハルナ。,"[(28, 34), (35, 41)]"
1739,エキセントリックな主人公を演じたのは、『奥さまは魔女』のサトウサクラ・サトウサクラ。,"[(28, 34), (35, 41)]"
1740,彼を大きな愛で包む心優しい恋人役に『サトウヒロトの穴』のサトウヒロト・サトウヒロト。,"[(18, 24), (28, 34), (35, 41)]"
1741,彼を大きな愛で包む心優しい恋人役に『サトウハルナの穴』のサトウハルナ・サトウハルナ。,"[(18, 24), (28, 34), (35, 41)]"
1742,彼を大きな愛で包む心優しい恋人役に『サトウサクラの穴』のサトウサクラ・サトウサクラ。,"[(18, 24), (28, 34), (35, 41)]"
1743,その名の通り、特別な祭りの日にこの世に誕生したと暗示され、サトウヒロトと同時代の預言者とされる。,"[(29, 35)]"
1744,その名の通り、特別な祭りの日にこの世に誕生したと暗示され、サトウハルナと同時代の預言者とされる。,"[(29, 35)]"
1745,その名の通り、特別な祭りの日にこの世に誕生したと暗示され、サトウサクラと同時代の預言者とされる。,"[(29, 35)]"
1746,ペルシャ王サトウヒロト１世の第２年、すなわち紀元前５２０年の６月から９月までの間に預言したといわれる。,"[(5, 11)]"
1747,ペルシャ王サトウハルナ１世の第２年、すなわち紀元前５２０年の６月から９月までの間に預言したといわれる。,"[(5, 11)]"
1748,ペルシャ王サトウサクラ１世の第２年、すなわち紀元前５２０年の６月から９月までの間に預言したといわれる。,"[(5, 11)]"
1749,サトウヒロトが在籍していた天の川リトルの先輩ＯＧ。,"[(0, 6)]"
1750,サトウハルナが在籍していた天の川リトルの先輩ＯＧ。,"[(0, 6)]"
1751,サトウサクラが在籍していた天の川リトルの先輩ＯＧ。,"[(0, 6)]"
1752,美波パンプキンズの対戦相手、隣町アルバトロスにサトウヒロトのいとこサトウヒロトがおり、その縁でアルバトロスの助っ人投手を引き受ける。,"[(23, 29), (33, 39)]"
1753,美波パンプキンズの対戦相手、隣町アルバトロスにサトウハルナのいとこサトウハルナがおり、その縁でアルバトロスの助っ人投手を引き受ける。,"[(23, 29), (33, 39)]"
1754,美波パンプキンズの対戦相手、隣町アルバトロスにサトウサクラのいとこサトウサクラがおり、その縁でアルバトロスの助っ人投手を引き受ける。,"[(23, 29), (33, 39)]"
1755,別名サトウヒロト。,"[(2, 8)]"
1756,別名サトウハルナ。,"[(2, 8)]"
1757,別名サトウサクラ。,"[(2, 8)]"
1758,さらには、下のマットや前掛けなどが緑色の場合・サトウヒロトがその場にいる場合は、「グリーン車」のネタも使われる。,"[(23, 29)]"
1759,さらには、下のマットや前掛けなどが緑色の場合・サトウハルナがその場にいる場合は、「グリーン車」のネタも使われる。,"[(23, 29)]"
1760,さらには、下のマットや前掛けなどが緑色の場合・サトウサクラがその場にいる場合は、「グリーン車」のネタも使われる。,"[(23, 29)]"
1761,このグリーン車のネタは初めてサトウヒロトがイジられたときに、サトウヒロトがとっさに使ったことから、サトウヒロトが起源と思われる。,"[(14, 20), (30, 36), (49, 55)]"
1762,このグリーン車のネタは初めてサトウハルナがイジられたときに、サトウハルナがとっさに使ったことから、サトウハルナが起源と思われる。,"[(14, 20), (30, 36), (49, 55)]"
1763,このグリーン車のネタは初めてサトウサクラがイジられたときに、サトウサクラがとっさに使ったことから、サトウサクラが起源と思われる。,"[(14, 20), (30, 36), (49, 55)]"
1764,他はとにかく、サトウヒロトが動くたびに「ファーン」が入る。,"[(7, 13)]"
1765,他はとにかく、サトウハルナが動くたびに「ファーン」が入る。,"[(7, 13)]"
1766,他はとにかく、サトウサクラが動くたびに「ファーン」が入る。,"[(7, 13)]"
1767,父はオレンジ畑で働いたが、貧乏ゆえサトウヒロト自身も幼い頃から新聞の売り子や酒場でバンジョー弾きとして家計を助ける。,"[(17, 23)]"
1768,父はオレンジ畑で働いたが、貧乏ゆえサトウハルナ自身も幼い頃から新聞の売り子や酒場でバンジョー弾きとして家計を助ける。,"[(17, 23)]"
1769,父はオレンジ畑で働いたが、貧乏ゆえサトウサクラ自身も幼い頃から新聞の売り子や酒場でバンジョー弾きとして家計を助ける。,"[(17, 23)]"
1770,２０１０年夏季、ＴＢＳテレビの土曜ドラマ「ハンマーセッション！」の保健教師・サトウヒロト役で、女優デビューを果たす。,"[(38, 44)]"
1771,２０１０年夏季、ＴＢＳテレビの土曜ドラマ「ハンマーセッション！」の保健教師・サトウハルナ役で、女優デビューを果たす。,"[(38, 44)]"
1772,２０１０年夏季、ＴＢＳテレビの土曜ドラマ「ハンマーセッション！」の保健教師・サトウサクラ役で、女優デビューを果たす。,"[(38, 44)]"
1773,エトワール凱旋門は、１８０６年、サトウヒロト・サトウヒロトの命によって建設が始まった。,"[(16, 22), (23, 29)]"
1774,エトワール凱旋門は、１８０６年、サトウハルナ・サトウハルナの命によって建設が始まった。,"[(16, 22), (23, 29)]"
1775,エトワール凱旋門は、１８０６年、サトウサクラ・サトウサクラの命によって建設が始まった。,"[(16, 22), (23, 29)]"
1776,サトウヒロト・サトウヒロトの復古王政時代、１８３６年に完成した。,"[(0, 6), (7, 13)]"
1777,サトウハルナ・サトウハルナの復古王政時代、１８３６年に完成した。,"[(0, 6), (7, 13)]"
1778,サトウサクラ・サトウサクラの復古王政時代、１８３６年に完成した。,"[(0, 6), (7, 13)]"
1779,サトウヒロトは凱旋門が完成する前に既に死去しており、彼がこの門をくぐったのは１８４０年にパリに改葬された時であった。,"[(0, 6)]"
1780,サトウハルナは凱旋門が完成する前に既に死去しており、彼がこの門をくぐったのは１８４０年にパリに改葬された時であった。,"[(0, 6)]"
1781,サトウサクラは凱旋門が完成する前に既に死去しており、彼がこの門をくぐったのは１８４０年にパリに改葬された時であった。,"[(0, 6)]"
1782,徐々に記憶を取り戻して来たサトウヒロトは、自分が交通事故に遭ったこと、そしてその際に兄サトウヒロトのもとへ行こうとしていたことを思い出す。,"[(13, 19), (43, 49)]"
1783,徐々に記憶を取り戻して来たサトウハルナは、自分が交通事故に遭ったこと、そしてその際に兄サトウハルナのもとへ行こうとしていたことを思い出す。,"[(13, 19), (43, 49)]"
1784,徐々に記憶を取り戻して来たサトウサクラは、自分が交通事故に遭ったこと、そしてその際に兄サトウサクラのもとへ行こうとしていたことを思い出す。,"[(13, 19), (43, 49)]"
1785,しかし、サトウヒロトは既に死んでいた。,"[(4, 10)]"
1786,しかし、サトウハルナは既に死んでいた。,"[(4, 10)]"
1787,しかし、サトウサクラは既に死んでいた。,"[(4, 10)]"
1788,ショックを受けるサトウヒロトに、妻サトウヒロトはサトウヒロトがサトウヒロトを殺したと告げる。,"[(8, 14), (17, 23), (24, 30), (31, 37)]"
1789,ショックを受けるサトウハルナに、妻サトウハルナはサトウハルナがサトウハルナを殺したと告げる。,"[(8, 14), (17, 23), (24, 30), (31, 37)]"
1790,ショックを受けるサトウサクラに、妻サトウサクラはサトウサクラがサトウサクラを殺したと告げる。,"[(8, 14), (17, 23), (24, 30), (31, 37)]"
1791,サトウヒロト様のコメントで目が覚めました。,"[(0, 6)]"
1792,サトウハルナ様のコメントで目が覚めました。,"[(0, 6)]"
1793,サトウサクラ様のコメントで目が覚めました。,"[(0, 6)]"
1794,恋の情熱に取り付かれたサトウヒロト・サトウヒロトの次女サトウヒロトは、英国騎兵中尉サトウヒロト・サトウヒロトを追って単身カナダに渡った。,"[(11, 17), (18, 24), (27, 33), (41, 47), (48, 54)]"
1795,恋の情熱に取り付かれたサトウハルナ・サトウハルナの次女サトウハルナは、英国騎兵中尉サトウハルナ・サトウハルナを追って単身カナダに渡った。,"[(11, 17), (18, 24), (27, 33), (41, 47), (48, 54)]"
1796,恋の情熱に取り付かれたサトウサクラ・サトウサクラの次女サトウサクラは、英国騎兵中尉サトウサクラ・サトウサクラを追って単身カナダに渡った。,"[(11, 17), (18, 24), (27, 33), (41, 47), (48, 54)]"
