,text,labels
1308,さとうひろとやさとうひろとやさとうひろとが好きです。,"[(0, 6), (7, 13), (14, 20)]"
1309,さとうはるなやさとうはるなやさとうはるなが好きです。,"[(0, 6), (7, 13), (14, 20)]"
1310,さとうさくらやさとうさくらやさとうさくらが好きです。,"[(0, 6), (7, 13), (14, 20)]"
1311,そこに住む教授夫妻さとうひろととさとうひろとのもとに、若い夫婦がやってくる。,"[(9, 15), (16, 22)]"
1312,そこに住む教授夫妻さとうはるなとさとうはるなのもとに、若い夫婦がやってくる。,"[(9, 15), (16, 22)]"
1313,そこに住む教授夫妻さとうさくらとさとうさくらのもとに、若い夫婦がやってくる。,"[(9, 15), (16, 22)]"
1314,さとうひろとが青年をベッドに誘おうとしても、さとうひろとは文句を言わない。,"[(0, 6), (22, 28)]"
1315,さとうはるなが青年をベッドに誘おうとしても、さとうはるなは文句を言わない。,"[(0, 6), (22, 28)]"
1316,さとうさくらが青年をベッドに誘おうとしても、さとうさくらは文句を言わない。,"[(0, 6), (22, 28)]"
1317,「さとうひろと」が演じていた「さとうひろと」が亡くなりました。,"[(1, 7), (15, 21)]"
1318,「さとうはるな」が演じていた「さとうはるな」が亡くなりました。,"[(1, 7), (15, 21)]"
1319,「さとうさくら」が演じていた「さとうさくら」が亡くなりました。,"[(1, 7), (15, 21)]"
1320,９月２２日午前１０時から関西将棋会館でさとうひろと女流二段−さとうひろとアマ戦が行われます。,"[(19, 25), (30, 36)]"
1321,９月２２日午前１０時から関西将棋会館でさとうはるな女流二段−さとうはるなアマ戦が行われます。,"[(19, 25), (30, 36)]"
1322,９月２２日午前１０時から関西将棋会館でさとうさくら女流二段−さとうさくらアマ戦が行われます。,"[(19, 25), (30, 36)]"
1323,さとうひろと女流二段は若手ながらタイトル挑戦経験のある実力者で、昨年は将棋大賞女流最多対局賞受賞の活躍でした。,"[(0, 6)]"
1324,さとうはるな女流二段は若手ながらタイトル挑戦経験のある実力者で、昨年は将棋大賞女流最多対局賞受賞の活躍でした。,"[(0, 6)]"
1325,さとうさくら女流二段は若手ながらタイトル挑戦経験のある実力者で、昨年は将棋大賞女流最多対局賞受賞の活躍でした。,"[(0, 6)]"
1326,対するさとうひろとアマは中学生ながら、チャレンジマッチおよび予選一斉対局を勝ち抜いてここまで駒を進めてきました。,"[(3, 9)]"
1327,対するさとうはるなアマは中学生ながら、チャレンジマッチおよび予選一斉対局を勝ち抜いてここまで駒を進めてきました。,"[(3, 9)]"
1328,対するさとうさくらアマは中学生ながら、チャレンジマッチおよび予選一斉対局を勝ち抜いてここまで駒を進めてきました。,"[(3, 9)]"
1329,さとうひろと氏はかつてこの川を京都の鴨川に見立てて町割りを行ったとか。,"[(0, 6)]"
1330,さとうはるな氏はかつてこの川を京都の鴨川に見立てて町割りを行ったとか。,"[(0, 6)]"
1331,さとうさくら氏はかつてこの川を京都の鴨川に見立てて町割りを行ったとか。,"[(0, 6)]"
1332,さとうひろと辞典は歴史上の人物を検索するウェブ事典です。,"[(0, 6)]"
1333,さとうはるな辞典は歴史上の人物を検索するウェブ事典です。,"[(0, 6)]"
1334,さとうさくら辞典は歴史上の人物を検索するウェブ事典です。,"[(0, 6)]"
1335,名探偵さとうひろとの「ゲームが遊べるポストカードブック」と連動した脱出ゲームだよ。,"[(3, 9)]"
1336,名探偵さとうはるなの「ゲームが遊べるポストカードブック」と連動した脱出ゲームだよ。,"[(3, 9)]"
1337,名探偵さとうさくらの「ゲームが遊べるポストカードブック」と連動した脱出ゲームだよ。,"[(3, 9)]"
1338,さとうひろとたちと一緒にミステリーを解き明かそう。,"[(0, 6)]"
1339,さとうはるなたちと一緒にミステリーを解き明かそう。,"[(0, 6)]"
1340,さとうさくらたちと一緒にミステリーを解き明かそう。,"[(0, 6)]"
1341,２００８年７月は「さとうひろと」さんをお迎えしてミニコンサートを行いました。,"[(9, 15)]"
1342,２００８年７月は「さとうはるな」さんをお迎えしてミニコンサートを行いました。,"[(9, 15)]"
1343,２００８年７月は「さとうさくら」さんをお迎えしてミニコンサートを行いました。,"[(9, 15)]"
1344,さとうひろとさんは今年２月に初めて当院で演奏していただいて以来２回目の参加となります。,"[(0, 6)]"
1345,さとうはるなさんは今年２月に初めて当院で演奏していただいて以来２回目の参加となります。,"[(0, 6)]"
1346,さとうさくらさんは今年２月に初めて当院で演奏していただいて以来２回目の参加となります。,"[(0, 6)]"
1347,幕臣でありながら、さとうひろと幕府の限界を感じ、日本の海軍を作ろうと企てる。,"[(9, 15)]"
1348,幕臣でありながら、さとうはるな幕府の限界を感じ、日本の海軍を作ろうと企てる。,"[(9, 15)]"
1349,幕臣でありながら、さとうさくら幕府の限界を感じ、日本の海軍を作ろうと企てる。,"[(9, 15)]"
1350,そして、さとうひろとを塾頭として神戸に海軍塾を開く。,"[(4, 10)]"
1351,そして、さとうはるなを塾頭として神戸に海軍塾を開く。,"[(4, 10)]"
1352,そして、さとうさくらを塾頭として神戸に海軍塾を開く。,"[(4, 10)]"
1353,「鶴丸」の呼び名の語源はさとうひろと家の家紋が「鶴丸の紋」であったことによる。,"[(12, 18)]"
1354,「鶴丸」の呼び名の語源はさとうはるな家の家紋が「鶴丸の紋」であったことによる。,"[(12, 18)]"
1355,「鶴丸」の呼び名の語源はさとうさくら家の家紋が「鶴丸の紋」であったことによる。,"[(12, 18)]"
1356,旅館リゾートインさとうひろとの目の前は海です。,"[(8, 14)]"
1357,旅館リゾートインさとうはるなの目の前は海です。,"[(8, 14)]"
1358,旅館リゾートインさとうさくらの目の前は海です。,"[(8, 14)]"
1359,このブログは、さとうひろとの平凡な日常を淡々と描くものです。,"[(7, 13)]"
1360,このブログは、さとうはるなの平凡な日常を淡々と描くものです。,"[(7, 13)]"
1361,このブログは、さとうさくらの平凡な日常を淡々と描くものです。,"[(7, 13)]"
1362,最近、さとうひろと賞の本を読んでます。,"[(3, 9)]"
1363,最近、さとうはるな賞の本を読んでます。,"[(3, 9)]"
1364,最近、さとうさくら賞の本を読んでます。,"[(3, 9)]"
1365,さとうひろとは歴代の７人の仮面ライダーとともに、巨大な悪に立ち向かう。,"[(0, 6)]"
1366,さとうはるなは歴代の７人の仮面ライダーとともに、巨大な悪に立ち向かう。,"[(0, 6)]"
1367,さとうさくらは歴代の７人の仮面ライダーとともに、巨大な悪に立ち向かう。,"[(0, 6)]"
1368,原作者のさとうひろとが総監督として作品に携わっている。,"[(4, 10)]"
1369,原作者のさとうはるなが総監督として作品に携わっている。,"[(4, 10)]"
1370,原作者のさとうさくらが総監督として作品に携わっている。,"[(4, 10)]"
1371,上海さとうひろと幻樂団様とは、一切関係ございません。,"[(2, 8)]"
1372,上海さとうはるな幻樂団様とは、一切関係ございません。,"[(2, 8)]"
1373,上海さとうさくら幻樂団様とは、一切関係ございません。,"[(2, 8)]"
1374,さとうひろと・さとうひろとジャパンによる、プロの投資顧問から見た注目銘柄・推奨銘柄紹介等の投資方法がお奨めです。,"[(0, 6), (7, 13)]"
1375,さとうはるな・さとうはるなジャパンによる、プロの投資顧問から見た注目銘柄・推奨銘柄紹介等の投資方法がお奨めです。,"[(0, 6), (7, 13)]"
1376,さとうさくら・さとうさくらジャパンによる、プロの投資顧問から見た注目銘柄・推奨銘柄紹介等の投資方法がお奨めです。,"[(0, 6), (7, 13)]"
1377,今回は、さくらんぼ会の新会長さとうひろとと旧会長さとうひろとのお二人に対談形式でお話を伺いました。,"[(14, 20), (24, 30)]"
1378,今回は、さくらんぼ会の新会長さとうはるなと旧会長さとうはるなのお二人に対談形式でお話を伺いました。,"[(14, 20), (24, 30)]"
1379,今回は、さくらんぼ会の新会長さとうさくらと旧会長さとうさくらのお二人に対談形式でお話を伺いました。,"[(14, 20), (24, 30)]"
1380,鍛冶師のさとうひろとをクリアした際に入手したレシピを紹介しています。,"[(4, 10)]"
1381,鍛冶師のさとうはるなをクリアした際に入手したレシピを紹介しています。,"[(4, 10)]"
1382,鍛冶師のさとうさくらをクリアした際に入手したレシピを紹介しています。,"[(4, 10)]"
1383,さとうひろと女学園大学のさとうひろと研究室のゼミ生は、名古屋市の桜山商店街活性化の活動を進めている。,"[(0, 6), (12, 18)]"
1384,さとうはるな女学園大学のさとうはるな研究室のゼミ生は、名古屋市の桜山商店街活性化の活動を進めている。,"[(0, 6), (12, 18)]"
1385,さとうさくら女学園大学のさとうさくら研究室のゼミ生は、名古屋市の桜山商店街活性化の活動を進めている。,"[(0, 6), (12, 18)]"
1386,鎌倉時代にさとうひろとが彫ったと伝わる。,"[(5, 11)]"
1387,鎌倉時代にさとうはるなが彫ったと伝わる。,"[(5, 11)]"
1388,鎌倉時代にさとうさくらが彫ったと伝わる。,"[(5, 11)]"
1389,大人気のさとうひろとホモ牛乳ノベルティーのアニマル柄が入荷です。,"[(4, 10)]"
1390,大人気のさとうはるなホモ牛乳ノベルティーのアニマル柄が入荷です。,"[(4, 10)]"
1391,大人気のさとうさくらホモ牛乳ノベルティーのアニマル柄が入荷です。,"[(4, 10)]"
1392,江戸時代、延宝元年さとうひろと越中守が、西明寺復興の記念として造られた。,"[(9, 15)]"
1393,江戸時代、延宝元年さとうはるな越中守が、西明寺復興の記念として造られた。,"[(9, 15)]"
1394,江戸時代、延宝元年さとうさくら越中守が、西明寺復興の記念として造られた。,"[(9, 15)]"
1395,日経デザインのサイトで、さとうひろと・さとうひろと氏のインタビュー「デザイナーはサービスをデザインすべき」から。,"[(12, 18), (19, 25)]"
1396,日経デザインのサイトで、さとうはるな・さとうはるな氏のインタビュー「デザイナーはサービスをデザインすべき」から。,"[(12, 18), (19, 25)]"
1397,日経デザインのサイトで、さとうさくら・さとうさくら氏のインタビュー「デザイナーはサービスをデザインすべき」から。,"[(12, 18), (19, 25)]"
1398,さとうひろと氏：商品をサービス構造に落とし込む上で、デザイナーがすべきことはたくさんあります。,"[(0, 6)]"
1399,さとうはるな氏：商品をサービス構造に落とし込む上で、デザイナーがすべきことはたくさんあります。,"[(0, 6)]"
1400,さとうさくら氏：商品をサービス構造に落とし込む上で、デザイナーがすべきことはたくさんあります。,"[(0, 6)]"
1401,さとうひろと労務経営事務所は経営者の皆様の強い味方です。,"[(0, 6)]"
1402,さとうはるな労務経営事務所は経営者の皆様の強い味方です。,"[(0, 6)]"
1403,さとうさくら労務経営事務所は経営者の皆様の強い味方です。,"[(0, 6)]"
1404,実行委員長のさとうひろと君をはじめとする委員の面々が頑張っているので、きっと面白いものになるだろう。,"[(6, 12)]"
1405,実行委員長のさとうはるな君をはじめとする委員の面々が頑張っているので、きっと面白いものになるだろう。,"[(6, 12)]"
1406,実行委員長のさとうさくら君をはじめとする委員の面々が頑張っているので、きっと面白いものになるだろう。,"[(6, 12)]"
1407,昭和残侠伝のラストシーンで、いつも二人で殴り込みをした、おいらの相棒のさとうひろとが亡くなったのです。,"[(35, 41)]"
1408,昭和残侠伝のラストシーンで、いつも二人で殴り込みをした、おいらの相棒のさとうはるなが亡くなったのです。,"[(35, 41)]"
1409,昭和残侠伝のラストシーンで、いつも二人で殴り込みをした、おいらの相棒のさとうさくらが亡くなったのです。,"[(35, 41)]"
1410,さとうひろと社会保険労務士事務所は『働きやすい園』にしたい、と思っている園長さんのパートナーです。,"[(0, 6)]"
1411,さとうはるな社会保険労務士事務所は『働きやすい園』にしたい、と思っている園長さんのパートナーです。,"[(0, 6)]"
1412,さとうさくら社会保険労務士事務所は『働きやすい園』にしたい、と思っている園長さんのパートナーです。,"[(0, 6)]"
1413,税務会計の顧問はもちろん相続対策や起業・会社設立なら、新宿のさとうひろと税理士事務所にお任せください。,"[(30, 36)]"
1414,税務会計の顧問はもちろん相続対策や起業・会社設立なら、新宿のさとうはるな税理士事務所にお任せください。,"[(30, 36)]"
1415,税務会計の顧問はもちろん相続対策や起業・会社設立なら、新宿のさとうさくら税理士事務所にお任せください。,"[(30, 36)]"
1416,さとうひろとことさとうひろと氏が今気になること興味を持ったことを語ります。,"[(0, 6), (8, 14)]"
1417,さとうはるなことさとうはるな氏が今気になること興味を持ったことを語ります。,"[(0, 6), (8, 14)]"
1418,さとうさくらことさとうさくら氏が今気になること興味を持ったことを語ります。,"[(0, 6), (8, 14)]"
1419,唯一生き残った、さとうひろととさとうひろとの奮闘を書きます。,"[(8, 14), (15, 21)]"
1420,唯一生き残った、さとうはるなとさとうはるなの奮闘を書きます。,"[(8, 14), (15, 21)]"
1421,唯一生き残った、さとうさくらとさとうさくらの奮闘を書きます。,"[(8, 14), (15, 21)]"
1422,さとうひろとも初登場させたいと考えています。,"[(0, 6)]"
1423,さとうはるなも初登場させたいと考えています。,"[(0, 6)]"
1424,さとうさくらも初登場させたいと考えています。,"[(0, 6)]"
1425,さとうひろとさんとさとうひろとのシーンも好きだけど。,"[(0, 6), (9, 15)]"
1426,さとうはるなさんとさとうはるなのシーンも好きだけど。,"[(0, 6), (9, 15)]"
1427,さとうさくらさんとさとうさくらのシーンも好きだけど。,"[(0, 6), (9, 15)]"
1428,私が特に好きなヴァイオリニストはさとうひろと、さとうひろと、さとうひろと、さとうひろとです。,"[(16, 22), (23, 29), (30, 36), (37, 43)]"
1429,私が特に好きなヴァイオリニストはさとうはるな、さとうはるな、さとうはるな、さとうはるなです。,"[(16, 22), (23, 29), (30, 36), (37, 43)]"
1430,私が特に好きなヴァイオリニストはさとうさくら、さとうさくら、さとうさくら、さとうさくらです。,"[(16, 22), (23, 29), (30, 36), (37, 43)]"
1431,現役ではさとうひろと、さとうひろと、さとうひろと、さとうひろと、さとうひろとに注目しています。,"[(4, 10), (11, 17), (18, 24), (25, 31), (32, 38)]"
1432,現役ではさとうはるな、さとうはるな、さとうはるな、さとうはるな、さとうはるなに注目しています。,"[(4, 10), (11, 17), (18, 24), (25, 31), (32, 38)]"
1433,現役ではさとうさくら、さとうさくら、さとうさくら、さとうさくら、さとうさくらに注目しています。,"[(4, 10), (11, 17), (18, 24), (25, 31), (32, 38)]"
1434,第１０回目の記念パーティは、宮崎発の本格的津軽三味線「さとうひろと三絃道」一門をお招きして、宮崎観光ホテルで開催します。,"[(27, 33)]"
1435,第１０回目の記念パーティは、宮崎発の本格的津軽三味線「さとうはるな三絃道」一門をお招きして、宮崎観光ホテルで開催します。,"[(27, 33)]"
1436,第１０回目の記念パーティは、宮崎発の本格的津軽三味線「さとうさくら三絃道」一門をお招きして、宮崎観光ホテルで開催します。,"[(27, 33)]"
1437,さとうひろと君と二人だけでいる時間は、どこかに喜びがあった。,"[(0, 6)]"
1438,さとうはるな君と二人だけでいる時間は、どこかに喜びがあった。,"[(0, 6)]"
1439,さとうさくら君と二人だけでいる時間は、どこかに喜びがあった。,"[(0, 6)]"
1440,その町を代表するのは、宇治郷代官であり御茶師の頭取であるさとうひろと家であった。,"[(28, 34)]"
1441,その町を代表するのは、宇治郷代官であり御茶師の頭取であるさとうはるな家であった。,"[(28, 34)]"
1442,その町を代表するのは、宇治郷代官であり御茶師の頭取であるさとうさくら家であった。,"[(28, 34)]"
1443,さとうひろと太閤のころさとうひろとは、さとうひろとの点てる茶を造ったのである。,"[(0, 6), (11, 17), (19, 25)]"
1444,さとうはるな太閤のころさとうはるなは、さとうはるなの点てる茶を造ったのである。,"[(0, 6), (11, 17), (19, 25)]"
1445,さとうさくら太閤のころさとうさくらは、さとうさくらの点てる茶を造ったのである。,"[(0, 6), (11, 17), (19, 25)]"
1446,ひよ＠白オカメの同居人さとうひろとです。,"[(11, 17)]"
1447,ひよ＠白オカメの同居人さとうはるなです。,"[(11, 17)]"
1448,ひよ＠白オカメの同居人さとうさくらです。,"[(11, 17)]"
1449,ひとつ前の投稿は「さとうひろと選手とさとうひろとさんが公開練習！」です。,"[(9, 15), (18, 24)]"
1450,ひとつ前の投稿は「さとうはるな選手とさとうはるなさんが公開練習！」です。,"[(9, 15), (18, 24)]"
1451,ひとつ前の投稿は「さとうさくら選手とさとうさくらさんが公開練習！」です。,"[(9, 15), (18, 24)]"
1452,次の投稿は「さとうひろと選手とさとうひろとさんのインタビュー動画」です。,"[(6, 12), (15, 21)]"
1453,次の投稿は「さとうはるな選手とさとうはるなさんのインタビュー動画」です。,"[(6, 12), (15, 21)]"
1454,次の投稿は「さとうさくら選手とさとうさくらさんのインタビュー動画」です。,"[(6, 12), (15, 21)]"
1455,さとうひろと新監督のもと、スタッフ５名・選手１５名となります。,"[(0, 6)]"
1456,さとうはるな新監督のもと、スタッフ５名・選手１５名となります。,"[(0, 6)]"
1457,さとうさくら新監督のもと、スタッフ５名・選手１５名となります。,"[(0, 6)]"
1458,練馬区北町のさとうひろとさんは不要になった傘を修理したりして、同区早宮の東京メトロ平和台駅に寄付し続けている。,"[(6, 12)]"
1459,練馬区北町のさとうはるなさんは不要になった傘を修理したりして、同区早宮の東京メトロ平和台駅に寄付し続けている。,"[(6, 12)]"
1460,練馬区北町のさとうさくらさんは不要になった傘を修理したりして、同区早宮の東京メトロ平和台駅に寄付し続けている。,"[(6, 12)]"
1461,週に５日はナナプラザやソイカウボーイなどで遊ぶさとうひろとが紹介する、最新のお店情報もありますよ。,"[(23, 29)]"
1462,週に５日はナナプラザやソイカウボーイなどで遊ぶさとうはるなが紹介する、最新のお店情報もありますよ。,"[(23, 29)]"
1463,週に５日はナナプラザやソイカウボーイなどで遊ぶさとうさくらが紹介する、最新のお店情報もありますよ。,"[(23, 29)]"
1464,鎌倉時代の１２３６年、摂政のさとうひろとの発願により、創建されました。,"[(14, 20)]"
1465,鎌倉時代の１２３６年、摂政のさとうはるなの発願により、創建されました。,"[(14, 20)]"
1466,鎌倉時代の１２３６年、摂政のさとうさくらの発願により、創建されました。,"[(14, 20)]"
1467,むかしむかし、トルコの国に、さとうひろと・さとうひろとと言う、とても変わった人がいました。,"[(14, 20), (21, 27)]"
1468,むかしむかし、トルコの国に、さとうはるな・さとうはるなと言う、とても変わった人がいました。,"[(14, 20), (21, 27)]"
1469,むかしむかし、トルコの国に、さとうさくら・さとうさくらと言う、とても変わった人がいました。,"[(14, 20), (21, 27)]"
1470,このさとうひろとおじさんが、若い頃の事です。,"[(2, 8)]"
1471,このさとうはるなおじさんが、若い頃の事です。,"[(2, 8)]"
1472,このさとうさくらおじさんが、若い頃の事です。,"[(2, 8)]"
1473,さとうひろとの幼児教育とは、神秘思想家のさとうひろと・さとうひろとの人智学に基づく教育思想、実践方法をさします。,"[(0, 6), (20, 26), (27, 33)]"
1474,さとうはるなの幼児教育とは、神秘思想家のさとうはるな・さとうはるなの人智学に基づく教育思想、実践方法をさします。,"[(0, 6), (20, 26), (27, 33)]"
1475,さとうさくらの幼児教育とは、神秘思想家のさとうさくら・さとうさくらの人智学に基づく教育思想、実践方法をさします。,"[(0, 6), (20, 26), (27, 33)]"
1476,俗に「さとうひろと教育」とも呼ばれます。,"[(3, 9)]"
1477,俗に「さとうはるな教育」とも呼ばれます。,"[(3, 9)]"
1478,俗に「さとうさくら教育」とも呼ばれます。,"[(3, 9)]"
1479,さとうひろとの幼児教育は、ある意味、現代の幼児の英才教育と逆行しているともいえます。,"[(0, 6)]"
1480,さとうはるなの幼児教育は、ある意味、現代の幼児の英才教育と逆行しているともいえます。,"[(0, 6)]"
1481,さとうさくらの幼児教育は、ある意味、現代の幼児の英才教育と逆行しているともいえます。,"[(0, 6)]"
1482,山門内にはさとうひろとの句碑が建てられている。,"[(5, 11)]"
1483,山門内にはさとうはるなの句碑が建てられている。,"[(5, 11)]"
1484,山門内にはさとうさくらの句碑が建てられている。,"[(5, 11)]"
1485,また、本堂奧のさとうひろと霊牌堂の天井画は有名。,"[(7, 13)]"
1486,また、本堂奧のさとうはるな霊牌堂の天井画は有名。,"[(7, 13)]"
1487,また、本堂奧のさとうさくら霊牌堂の天井画は有名。,"[(7, 13)]"
1488,さとうひろとはおそらく頭のなかで「延年の舞」の振りでもさらっていたのでしょう。,"[(0, 6)]"
1489,さとうはるなはおそらく頭のなかで「延年の舞」の振りでもさらっていたのでしょう。,"[(0, 6)]"
1490,さとうさくらはおそらく頭のなかで「延年の舞」の振りでもさらっていたのでしょう。,"[(0, 6)]"
1491,なにしろ踊りには定評のあるさとうひろとの代役です、プレッシャーもあったでしょう。,"[(13, 19)]"
1492,なにしろ踊りには定評のあるさとうはるなの代役です、プレッシャーもあったでしょう。,"[(13, 19)]"
1493,なにしろ踊りには定評のあるさとうさくらの代役です、プレッシャーもあったでしょう。,"[(13, 19)]"
1494,それをさとうひろとは見抜いたのだと思います。,"[(3, 9)]"
1495,それをさとうはるなは見抜いたのだと思います。,"[(3, 9)]"
1496,それをさとうさくらは見抜いたのだと思います。,"[(3, 9)]"
1497,さっそくさとうひろとさんと訪問してきました。,"[(4, 10)]"
1498,さっそくさとうはるなさんと訪問してきました。,"[(4, 10)]"
1499,さっそくさとうさくらさんと訪問してきました。,"[(4, 10)]"
1500,高級会席・行楽・会議・ロケ・研修会・イベント・謝恩会などの仕出しは東京銀座・さとうひろとへぜひお任せください。,"[(38, 44)]"
1501,高級会席・行楽・会議・ロケ・研修会・イベント・謝恩会などの仕出しは東京銀座・さとうはるなへぜひお任せください。,"[(38, 44)]"
1502,高級会席・行楽・会議・ロケ・研修会・イベント・謝恩会などの仕出しは東京銀座・さとうさくらへぜひお任せください。,"[(38, 44)]"
1503,記事では、さとうひろとクリニック院長のさとうひろとさんが、岩盤浴の効果について詳しく解説しています。,"[(5, 11), (19, 25)]"
1504,記事では、さとうはるなクリニック院長のさとうはるなさんが、岩盤浴の効果について詳しく解説しています。,"[(5, 11), (19, 25)]"
1505,記事では、さとうさくらクリニック院長のさとうさくらさんが、岩盤浴の効果について詳しく解説しています。,"[(5, 11), (19, 25)]"
1506,さとうひろと・さとうひろとはスコットランドの振付師です。,"[(0, 6), (7, 13)]"
1507,さとうはるな・さとうはるなはスコットランドの振付師です。,"[(0, 6), (7, 13)]"
1508,さとうさくら・さとうさくらはスコットランドの振付師です。,"[(0, 6), (7, 13)]"
1509,さとうひろとと共にロイヤル・バレエのスタイルを確立した振付師です。,"[(0, 6)]"
1510,さとうはるなと共にロイヤル・バレエのスタイルを確立した振付師です。,"[(0, 6)]"
1511,さとうさくらと共にロイヤル・バレエのスタイルを確立した振付師です。,"[(0, 6)]"
1512,人気のある作品としてはさとうひろとの「さとうひろととさとうひろと」、「さとうひろと」などがあります。,"[(11, 17), (19, 25), (26, 32), (35, 41)]"
1513,人気のある作品としてはさとうはるなの「さとうはるなとさとうはるな」、「さとうはるな」などがあります。,"[(11, 17), (19, 25), (26, 32), (35, 41)]"
1514,人気のある作品としてはさとうさくらの「さとうさくらとさとうさくら」、「さとうさくら」などがあります。,"[(11, 17), (19, 25), (26, 32), (35, 41)]"
1515,一度でいいから会ってみたい芸能人はさとうひろとさんです。,"[(17, 23)]"
1516,一度でいいから会ってみたい芸能人はさとうはるなさんです。,"[(17, 23)]"
1517,一度でいいから会ってみたい芸能人はさとうさくらさんです。,"[(17, 23)]"
1518,キューバのさとうひろと前議長の元気な姿、久しぶりに見たなあ。,"[(5, 11)]"
1519,キューバのさとうはるな前議長の元気な姿、久しぶりに見たなあ。,"[(5, 11)]"
1520,キューバのさとうさくら前議長の元気な姿、久しぶりに見たなあ。,"[(5, 11)]"
1521,無線事業部長のさとうひろと社長が、ネットワーク事業部を統合経営する。,"[(7, 13)]"
1522,無線事業部長のさとうはるな社長が、ネットワーク事業部を統合経営する。,"[(7, 13)]"
1523,無線事業部長のさとうさくら社長が、ネットワーク事業部を統合経営する。,"[(7, 13)]"
1524,さとうひろと・さとうひろと,"[(0, 6), (7, 13)]"
1525,さとうはるな・さとうはるな,"[(0, 6), (7, 13)]"
1526,さとうさくら・さとうさくら,"[(0, 6), (7, 13)]"
1527,さとうひろと屋さんと言えば我が家ではピーナツバターです。,"[(0, 6)]"
1528,さとうはるな屋さんと言えば我が家ではピーナツバターです。,"[(0, 6)]"
1529,さとうさくら屋さんと言えば我が家ではピーナツバターです。,"[(0, 6)]"
1530,さとうひろと屋さんで買ったピーナツバターは本当に美味しい。,"[(0, 6)]"
1531,さとうはるな屋さんで買ったピーナツバターは本当に美味しい。,"[(0, 6)]"
1532,さとうさくら屋さんで買ったピーナツバターは本当に美味しい。,"[(0, 6)]"
1533,筆名の「さとうひろと」は、正しくは「さとうひろと」とよむ。,"[(4, 10), (18, 24)]"
1534,筆名の「さとうはるな」は、正しくは「さとうはるな」とよむ。,"[(4, 10), (18, 24)]"
1535,筆名の「さとうさくら」は、正しくは「さとうさくら」とよむ。,"[(4, 10), (18, 24)]"
1536,「日本のさとうひろと・さとうひろと・さとうひろと」「日本児童文学の父」と呼ばれる。,"[(4, 10), (11, 17), (18, 24)]"
1537,「日本のさとうはるな・さとうはるな・さとうはるな」「日本児童文学の父」と呼ばれる。,"[(4, 10), (11, 17), (18, 24)]"
1538,「日本のさとうさくら・さとうさくら・さとうさくら」「日本児童文学の父」と呼ばれる。,"[(4, 10), (11, 17), (18, 24)]"
1539,さとうひろと公の墓所なんかはまた希望があればアップします。,"[(0, 6)]"
1540,さとうはるな公の墓所なんかはまた希望があればアップします。,"[(0, 6)]"
1541,さとうさくら公の墓所なんかはまた希望があればアップします。,"[(0, 6)]"
1542,さとうひろとさんとさとうひろとさんのお話会は５３人の方が参加され丁度良い人数でした。,"[(0, 6), (9, 15)]"
1543,さとうはるなさんとさとうはるなさんのお話会は５３人の方が参加され丁度良い人数でした。,"[(0, 6), (9, 15)]"
1544,さとうさくらさんとさとうさくらさんのお話会は５３人の方が参加され丁度良い人数でした。,"[(0, 6), (9, 15)]"
1545,競馬予想レース王は、カリスマ馬券師さとうひろとの競馬予想ブログです。,"[(17, 23)]"
1546,競馬予想レース王は、カリスマ馬券師さとうはるなの競馬予想ブログです。,"[(17, 23)]"
1547,競馬予想レース王は、カリスマ馬券師さとうさくらの競馬予想ブログです。,"[(17, 23)]"
1548,当ホテルのウエディング、宴会、そして“おいしいしあわせを愉しむ食彩空間”遊宴を任されております、さとうひろとでございます。,"[(48, 54)]"
1549,当ホテルのウエディング、宴会、そして“おいしいしあわせを愉しむ食彩空間”遊宴を任されております、さとうはるなでございます。,"[(48, 54)]"
1550,当ホテルのウエディング、宴会、そして“おいしいしあわせを愉しむ食彩空間”遊宴を任されております、さとうさくらでございます。,"[(48, 54)]"
1551,その後、さとうひろと原作の漫画が読みたくなり原作を読んだ。,"[(4, 10)]"
1552,その後、さとうはるな原作の漫画が読みたくなり原作を読んだ。,"[(4, 10)]"
1553,その後、さとうさくら原作の漫画が読みたくなり原作を読んだ。,"[(4, 10)]"
1554,２００７年１月２０日、さとうひろと・さとうひろとが上海にやって来る。,"[(11, 17), (18, 24)]"
1555,２００７年１月２０日、さとうはるな・さとうはるなが上海にやって来る。,"[(11, 17), (18, 24)]"
1556,２００７年１月２０日、さとうさくら・さとうさくらが上海にやって来る。,"[(11, 17), (18, 24)]"
1557,５才になるさとうひろとちゃんを水中出産した経験をもつ先輩ママでもあります。,"[(5, 11)]"
1558,５才になるさとうはるなちゃんを水中出産した経験をもつ先輩ママでもあります。,"[(5, 11)]"
1559,５才になるさとうさくらちゃんを水中出産した経験をもつ先輩ママでもあります。,"[(5, 11)]"
1560,さとうひろと労務管理事務所では面倒な各種社会保険の手続きや労働保険の手続きを会社様に代わり、代行しております。,"[(0, 6)]"
1561,さとうはるな労務管理事務所では面倒な各種社会保険の手続きや労働保険の手続きを会社様に代わり、代行しております。,"[(0, 6)]"
1562,さとうさくら労務管理事務所では面倒な各種社会保険の手続きや労働保険の手続きを会社様に代わり、代行しております。,"[(0, 6)]"
1563,ハーフバースデーの記念写真撮影なら「こども専門写真館」スタジオさとうひろとにお任せください。,"[(31, 37)]"
1564,ハーフバースデーの記念写真撮影なら「こども専門写真館」スタジオさとうはるなにお任せください。,"[(31, 37)]"
