,text,labels
1926,テトリスモードに変えてブロックを積み上げて、進めるようになったらsatosakuraモードに切り替え進んでいきます。,"[(32, 42)]"
1927,テトリスモードに変えてブロックを積み上げて、進めるようになったらsatomisakiモードに切り替え進んでいきます。,"[(32, 42)]"
1928,テトリスモードに変えてブロックを積み上げて、進めるようになったらsatomisakiモードに切り替え進んでいきます。,"[(32, 42)]"
1929,テトリスモードに変えてブロックを積み上げて、進めるようになったらsatofuutaモードに切り替え進んでいきます。,"[(32, 41)]"
1930,はじめまして、埼玉県久喜市のsatohasuです。,"[(14, 22)]"
1931,はじめまして、埼玉県久喜市のsatosakuraです。,"[(14, 24)]"
1932,はじめまして、埼玉県久喜市のsatomisakiです。,"[(14, 24)]"
1933,はじめまして、埼玉県久喜市のsatomisakiです。,"[(14, 24)]"
1934,はじめまして、埼玉県久喜市のsatofuutaです。,"[(14, 23)]"
1935,このホームページを利用して、自宅のsatohasu花園の紹介、および趣味である天体写真などの公開を行っています。,"[(17, 25)]"
1936,このホームページを利用して、自宅のsatosakura花園の紹介、および趣味である天体写真などの公開を行っています。,"[(17, 27)]"
1937,このホームページを利用して、自宅のsatomisaki花園の紹介、および趣味である天体写真などの公開を行っています。,"[(17, 27)]"
1938,このホームページを利用して、自宅のsatomisaki花園の紹介、および趣味である天体写真などの公開を行っています。,"[(17, 27)]"
1939,このホームページを利用して、自宅のsatofuuta花園の紹介、および趣味である天体写真などの公開を行っています。,"[(17, 26)]"
1940,早朝からsatohasuは出発のためにバタバタとしていました。,"[(4, 12)]"
1941,早朝からsatosakuraは出発のためにバタバタとしていました。,"[(4, 14)]"
1942,早朝からsatomisakiは出発のためにバタバタとしていました。,"[(4, 14)]"
1943,早朝からsatomisakiは出発のためにバタバタとしていました。,"[(4, 14)]"
1944,早朝からsatofuutaは出発のためにバタバタとしていました。,"[(4, 13)]"
1945,映画監督、satohasuが生まれて１００年が経ちます。,"[(5, 13)]"
1946,映画監督、satosakuraが生まれて１００年が経ちます。,"[(5, 15)]"
1947,映画監督、satomisakiが生まれて１００年が経ちます。,"[(5, 15)]"
1948,映画監督、satomisakiが生まれて１００年が経ちます。,"[(5, 15)]"
1949,映画監督、satofuutaが生まれて１００年が経ちます。,"[(5, 14)]"
1950,satohasuが生まれる１０年前、映画は誕生しました。,"[(0, 8)]"
1951,satosakuraが生まれる１０年前、映画は誕生しました。,"[(0, 10)]"
1952,satomisakiが生まれる１０年前、映画は誕生しました。,"[(0, 10)]"
1953,satomisakiが生まれる１０年前、映画は誕生しました。,"[(0, 10)]"
1954,satofuutaが生まれる１０年前、映画は誕生しました。,"[(0, 9)]"
1955,satohasuは一般高齢者や特定高齢者を対象とした介護予防事業の支援をいたします。,"[(0, 8)]"
1956,satosakuraは一般高齢者や特定高齢者を対象とした介護予防事業の支援をいたします。,"[(0, 10)]"
1957,satomisakiは一般高齢者や特定高齢者を対象とした介護予防事業の支援をいたします。,"[(0, 10)]"
1958,satomisakiは一般高齢者や特定高齢者を対象とした介護予防事業の支援をいたします。,"[(0, 10)]"
1959,satofuutaは一般高齢者や特定高齢者を対象とした介護予防事業の支援をいたします。,"[(0, 9)]"
1960,satohasuはイギリス出身のバレリーナです。,"[(0, 8)]"
1961,satosakuraはイギリス出身のバレリーナです。,"[(0, 10)]"
1962,satomisakiはイギリス出身のバレリーナです。,"[(0, 10)]"
1963,satomisakiはイギリス出身のバレリーナです。,"[(0, 10)]"
1964,satofuutaはイギリス出身のバレリーナです。,"[(0, 9)]"
1965,「とらや」のsatohasuさんから柏餅をいただき、未だ感激する事が出来るんだとうれしくなってきています。,"[(6, 14)]"
1966,「とらや」のsatosakuraさんから柏餅をいただき、未だ感激する事が出来るんだとうれしくなってきています。,"[(6, 16)]"
1967,「とらや」のsatomisakiさんから柏餅をいただき、未だ感激する事が出来るんだとうれしくなってきています。,"[(6, 16)]"
1968,「とらや」のsatomisakiさんから柏餅をいただき、未だ感激する事が出来るんだとうれしくなってきています。,"[(6, 16)]"
1969,「とらや」のsatofuutaさんから柏餅をいただき、未だ感激する事が出来るんだとうれしくなってきています。,"[(6, 15)]"
1970,今回は、京都satohasuのフトンを使ってセッティングしました。,"[(6, 14)]"
1971,今回は、京都satosakuraのフトンを使ってセッティングしました。,"[(6, 16)]"
1972,今回は、京都satomisakiのフトンを使ってセッティングしました。,"[(6, 16)]"
1973,今回は、京都satomisakiのフトンを使ってセッティングしました。,"[(6, 16)]"
1974,今回は、京都satofuutaのフトンを使ってセッティングしました。,"[(6, 15)]"
1975,satohasu氏の記事が良かったのでちょっとご紹介します。,"[(0, 8)]"
1976,satosakura氏の記事が良かったのでちょっとご紹介します。,"[(0, 10)]"
1977,satomisaki氏の記事が良かったのでちょっとご紹介します。,"[(0, 10)]"
1978,satomisaki氏の記事が良かったのでちょっとご紹介します。,"[(0, 10)]"
1979,satofuuta氏の記事が良かったのでちょっとご紹介します。,"[(0, 9)]"
1980,satohasuさんの「経済危機は世界に何をもたらしたか」を読みました。,"[(0, 8)]"
1981,satosakuraさんの「経済危機は世界に何をもたらしたか」を読みました。,"[(0, 10)]"
1982,satomisakiさんの「経済危機は世界に何をもたらしたか」を読みました。,"[(0, 10)]"
1983,satomisakiさんの「経済危機は世界に何をもたらしたか」を読みました。,"[(0, 10)]"
1984,satofuutaさんの「経済危機は世界に何をもたらしたか」を読みました。,"[(0, 9)]"
1985,全体的には、「フラット化する社会」、「グリーン革命」のsatohasu・satohasuに近い手法で書かれた本になっています。,"[(27, 35), (36, 44)]"
1986,全体的には、「フラット化する社会」、「グリーン革命」のsatosakura・フリードsatosakura法で書かれた本になっています。,"[(27, 37), (42, 52)]"
1987,全体的には、「フラット化する社会」、「グリーン革命」のsatomisaki・フリードマンに近い手satomisaki本になっています。,"[(27, 37), (48, 58)]"
1988,全体的には、「フラット化する社会」、「グリーン革命」のsatomisaki・フリードマンに近い手法で書かれたsatomisakiます。,"[(27, 37), (54, 64)]"
1989,全体的には、「フラット化する社会」、「グリーン革命」のsatofuuta・フリードマンに近い手法で書かれた本になっていsatofuuta,"[(27, 36), (59, 68)]"
1990,天正１８年の兵火で焼失したのを、忍城主・satohasuが再建しました。,"[(20, 28)]"
1991,天正１８年の兵火で焼失したのを、忍城主・satosakuraが再建しました。,"[(20, 30)]"
1992,天正１８年の兵火で焼失したのを、忍城主・satomisakiが再建しました。,"[(20, 30)]"
1993,天正１８年の兵火で焼失したのを、忍城主・satomisakiが再建しました。,"[(20, 30)]"
1994,天正１８年の兵火で焼失したのを、忍城主・satofuutaが再建しました。,"[(20, 29)]"
1995,satohasuのインタビューや、未来派・ダダ関連の貴重な音源など、面白いものがいくらでもある。,"[(0, 8)]"
1996,satosakuraのインタビューや、未来派・ダダ関連の貴重な音源など、面白いものがいくらでもある。,"[(0, 10)]"
1997,satomisakiのインタビューや、未来派・ダダ関連の貴重な音源など、面白いものがいくらでもある。,"[(0, 10)]"
1998,satomisakiのインタビューや、未来派・ダダ関連の貴重な音源など、面白いものがいくらでもある。,"[(0, 10)]"
1999,satofuutaのインタビューや、未来派・ダダ関連の貴重な音源など、面白いものがいくらでもある。,"[(0, 9)]"
2000,社会を面白くする企画を開発、提案、実施する企画法人satohasuからのニュースレターです。,"[(25, 33)]"
2001,社会を面白くする企画を開発、提案、実施する企画法人satosakuraからのニュースレターです。,"[(25, 35)]"
2002,社会を面白くする企画を開発、提案、実施する企画法人satomisakiからのニュースレターです。,"[(25, 35)]"
2003,社会を面白くする企画を開発、提案、実施する企画法人satomisakiからのニュースレターです。,"[(25, 35)]"
2004,社会を面白くする企画を開発、提案、実施する企画法人satofuutaからのニュースレターです。,"[(25, 34)]"
2005,satohasuの直近の動きをお届けします。,"[(0, 8)]"
2006,satosakuraの直近の動きをお届けします。,"[(0, 10)]"
2007,satomisakiの直近の動きをお届けします。,"[(0, 10)]"
2008,satomisakiの直近の動きをお届けします。,"[(0, 10)]"
2009,satofuutaの直近の動きをお届けします。,"[(0, 9)]"
2010,キッズルームsatohasuは東急目黒線「武蔵小山駅」徒歩２分のところにある保育室です。,"[(6, 14)]"
2011,キッズルームsatosakuraは東急目黒線「武蔵小山駅」徒歩２分のところにある保育室です。,"[(6, 16)]"
2012,キッズルームsatomisakiは東急目黒線「武蔵小山駅」徒歩２分のところにある保育室です。,"[(6, 16)]"
2013,キッズルームsatomisakiは東急目黒線「武蔵小山駅」徒歩２分のところにある保育室です。,"[(6, 16)]"
2014,キッズルームsatofuutaは東急目黒線「武蔵小山駅」徒歩２分のところにある保育室です。,"[(6, 15)]"
2015,satohasu・satohasuは１９５０年イタリアに生まれる。,"[(0, 8), (9, 17)]"
2016,satosakura・モスキーsatosakura０年イタリアに生まれる。,"[(0, 10), (15, 25)]"
2017,satomisaki・モスキーノは１９５０satomisakiに生まれる。,"[(0, 10), (21, 31)]"
2018,satomisaki・モスキーノは１９５０年イタリアにsatomisaki,"[(0, 10), (27, 37)]"
2019,satofuuta・モスキーノは１９５０年イタリアに生まれる。satofuuta,"[(0, 9), (32, 41)]"
2020,satohasuの城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 8)]"
2021,satosakuraの城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 10)]"
2022,satomisakiの城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 10)]"
2023,satomisakiの城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 10)]"
2024,satofuutaの城下町であり、伝統ある七夕祭りの地としても有名です。,"[(0, 9)]"
2025,境内入口にsatohasuの法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 13)]"
2026,境内入口にsatosakuraの法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 15)]"
2027,境内入口にsatomisakiの法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 15)]"
2028,境内入口にsatomisakiの法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 15)]"
2029,境内入口にsatofuutaの法悦句を刻んだ碑があり、数々の遺品も保存される。,"[(5, 14)]"
2030,昭和の妙好人とも言われ、数々の逸話を残しているsatohasuにゆかりの深い寺院です。,"[(23, 31)]"
2031,昭和の妙好人とも言われ、数々の逸話を残しているsatosakuraにゆかりの深い寺院です。,"[(23, 33)]"
2032,昭和の妙好人とも言われ、数々の逸話を残しているsatomisakiにゆかりの深い寺院です。,"[(23, 33)]"
2033,昭和の妙好人とも言われ、数々の逸話を残しているsatomisakiにゆかりの深い寺院です。,"[(23, 33)]"
2034,昭和の妙好人とも言われ、数々の逸話を残しているsatofuutaにゆかりの深い寺院です。,"[(23, 32)]"
2035,古稀中国・唐時代の詩人・satohasuの「人生七十年古来希なり」に由来しています。,"[(12, 20)]"
2036,古稀中国・唐時代の詩人・satosakuraの「人生七十年古来希なり」に由来しています。,"[(12, 22)]"
2037,古稀中国・唐時代の詩人・satomisakiの「人生七十年古来希なり」に由来しています。,"[(12, 22)]"
2038,古稀中国・唐時代の詩人・satomisakiの「人生七十年古来希なり」に由来しています。,"[(12, 22)]"
2039,古稀中国・唐時代の詩人・satofuutaの「人生七十年古来希なり」に由来しています。,"[(12, 21)]"
2040,あとはsatohasu工房へおまかせください。,"[(3, 11)]"
2041,あとはsatosakura工房へおまかせください。,"[(3, 13)]"
2042,あとはsatomisaki工房へおまかせください。,"[(3, 13)]"
2043,あとはsatomisaki工房へおまかせください。,"[(3, 13)]"
2044,あとはsatofuuta工房へおまかせください。,"[(3, 12)]"
2045,本尊としてsatohasu大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 13)]"
2046,本尊としてsatosakura大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 15)]"
2047,本尊としてsatomisaki大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 15)]"
2048,本尊としてsatomisaki大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 15)]"
2049,本尊としてsatofuuta大師を祀り、厄除けのお大師さまとして親しまれている。,"[(5, 14)]"
2050,夫は、satohasuくんのためと称して鉄道模型の大人買いをします。,"[(3, 11)]"
2051,夫は、satosakuraくんのためと称して鉄道模型の大人買いをします。,"[(3, 13)]"
2052,夫は、satomisakiくんのためと称して鉄道模型の大人買いをします。,"[(3, 13)]"
2053,夫は、satomisakiくんのためと称して鉄道模型の大人買いをします。,"[(3, 13)]"
2054,夫は、satofuutaくんのためと称して鉄道模型の大人買いをします。,"[(3, 12)]"
2055,甚平は「satohasu羽織」というのが起源の簡易服らしいのですが、「satohasu羽織」というのはよく知りません。,"[(4, 12), (35, 43)]"
2056,甚平は「satosakura羽織」というのが起源の簡易服らしいのですが、「甚兵衛羽織satosakuraうのはよく知りません。,"[(4, 14), (42, 52)]"
2057,甚平は「satomisaki羽織」というのが起源の簡易服らしいのですが、「甚兵衛羽織」というのはよsatomisakiません。,"[(4, 14), (49, 59)]"
2058,甚平は「satomisaki羽織」というのが起源の簡易服らしいのですが、「甚兵衛羽織」というのはよく知りません。satomisaki,"[(4, 14), (56, 66)]"
2059,甚平は「satofuuta羽織」というのが起源の簡易服らしいのですが、「甚兵衛羽織」というのはよく知りません。satofuuta,"[(4, 13), (62, 71)]"
2060,satohasuの「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 8)]"
2061,satosakuraの「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 10)]"
2062,satomisakiの「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 10)]"
2063,satomisakiの「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 10)]"
2064,satofuutaの「半袖ものがたり」によると、大阪では「半袖」と呼ばれ、庶民が夏に着ていたようです。,"[(0, 9)]"
2065,satohasu前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 8)]"
2066,satosakura前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 10)]"
2067,satomisaki前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 10)]"
2068,satomisaki前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 10)]"
2069,satofuuta前回に引き続き年金がテーマですが、いわゆる２階部分の「厚生年金」についてお話します。,"[(0, 9)]"
2070,satohasu・satohasuのマカロンは、洗練されたパリのマカロンです。,"[(0, 8), (9, 17)]"
2071,satosakura・エルメのsatosakuraンは、洗練されたパリのマカロンです。,"[(0, 10), (15, 25)]"
2072,satomisaki・エルメのマカロンは、satomisakiれたパリのマカロンです。,"[(0, 10), (21, 31)]"
2073,satomisaki・エルメのマカロンは、洗練されたパsatomisakiカロンです。,"[(0, 10), (27, 37)]"
2074,satofuuta・エルメのマカロンは、洗練されたパリのマカロンsatofuuta,"[(0, 9), (32, 41)]"
2075,本日「いい夫婦の日週間」のイベントにsatohasu会長が登場しました。,"[(18, 26)]"
2076,本日「いい夫婦の日週間」のイベントにsatosakura会長が登場しました。,"[(18, 28)]"
2077,本日「いい夫婦の日週間」のイベントにsatomisaki会長が登場しました。,"[(18, 28)]"
2078,本日「いい夫婦の日週間」のイベントにsatomisaki会長が登場しました。,"[(18, 28)]"
2079,本日「いい夫婦の日週間」のイベントにsatofuuta会長が登場しました。,"[(18, 27)]"
2080,satohasu議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 8)]"
2081,satosakura議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 10)]"
2082,satomisaki議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 10)]"
2083,satomisaki議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 10)]"
2084,satofuuta議長の第６５回国連総会議長への就任をお祝い申し上げます。,"[(0, 9)]"
2085,前会期におけるsatohasu前議長のご尽力に心より謝意を表します。,"[(7, 15)]"
2086,前会期におけるsatosakura前議長のご尽力に心より謝意を表します。,"[(7, 17)]"
2087,前会期におけるsatomisaki前議長のご尽力に心より謝意を表します。,"[(7, 17)]"
2088,前会期におけるsatomisaki前議長のご尽力に心より謝意を表します。,"[(7, 17)]"
2089,前会期におけるsatofuuta前議長のご尽力に心より謝意を表します。,"[(7, 16)]"
2090,また、satohasu事務総長の今日までの指導に敬意を表します。,"[(3, 11)]"
2091,また、satosakura事務総長の今日までの指導に敬意を表します。,"[(3, 13)]"
2092,また、satomisaki事務総長の今日までの指導に敬意を表します。,"[(3, 13)]"
2093,また、satomisaki事務総長の今日までの指導に敬意を表します。,"[(3, 13)]"
2094,また、satofuuta事務総長の今日までの指導に敬意を表します。,"[(3, 12)]"
2095,・平成１７年１２月１２日satohasu国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 20)]"
2096,・平成１７年１２月１２日satosakura国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 22)]"
2097,・平成１７年１２月１２日satomisaki国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 22)]"
2098,・平成１７年１２月１２日satomisaki国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 22)]"
2099,・平成１７年１２月１２日satofuuta国土交通大臣が鉄道駅のテロ対策の状況を視察いたしました。,"[(12, 21)]"
2100,satohasu工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 8)]"
2101,satosakura工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 10)]"
2102,satomisaki工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 10)]"
2103,satomisaki工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 10)]"
2104,satofuuta工芸は木製ハンガー製造の変形加工の技術を生かし様々な製品を作っています。,"[(0, 9)]"
2105,つくば古典音楽合唱団の第２２回定期演奏会でsatohasu・satohasu・satohasuのクリスマスオラトリオの第１部から第３部までを聞く。,"[(21, 29), (30, 38), (39, 47)]"
2106,つくば古典音楽合唱団の第２２回定期演奏会でsatosakura・ゼバスティsatosakuraクリsatosakuraオラトリオの第１部から第３部までを聞く。,"[(21, 31), (37, 47), (49, 59)]"
2107,つくば古典音楽合唱団の第２２回定期演奏会でsatomisaki・ゼバスティアン・バッハのsatomisakiトリオの第satomisakiら第３部までを聞く。,"[(21, 31), (44, 54), (59, 69)]"
2108,つくば古典音楽合唱団の第２２回定期演奏会でsatomisaki・ゼバスティアン・バッハのクリスマスオラsatomisakiから第３部までをsatomisaki,"[(21, 31), (51, 61), (69, 79)]"
2109,つくば古典音楽合唱団の第２２回定期演奏会でsatofuuta・ゼバスティアン・バッハのクリスマスオラトリオの第１部satofuutaを聞く。satofuuta,"[(21, 30), (57, 66), (77, 86)]"
2110,私は、この日、午前中仕事があり、参加できませんでしたので、satohasuさんに撮影をお願いしました。,"[(29, 37)]"
2111,私は、この日、午前中仕事があり、参加できませんでしたので、satosakuraさんに撮影をお願いしました。,"[(29, 39)]"
2112,私は、この日、午前中仕事があり、参加できませんでしたので、satomisakiさんに撮影をお願いしました。,"[(29, 39)]"
2113,私は、この日、午前中仕事があり、参加できませんでしたので、satomisakiさんに撮影をお願いしました。,"[(29, 39)]"
2114,私は、この日、午前中仕事があり、参加できませんでしたので、satofuutaさんに撮影をお願いしました。,"[(29, 38)]"
2115,satohasu整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 8)]"
2116,satosakura整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 10)]"
2117,satomisaki整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 10)]"
2118,satomisaki整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 10)]"
2119,satofuuta整体院の気功整体療法はボディ系セラピーでもあります。,"[(0, 9)]"
2120,サンディエゴ市内にあるsatohasuパークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 19)]"
2121,サンディエゴ市内にあるsatosakuraパークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 21)]"
2122,サンディエゴ市内にあるsatomisakiパークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 21)]"
2123,サンディエゴ市内にあるsatomisakiパークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 21)]"
2124,サンディエゴ市内にあるsatofuutaパークの博物館群のなかに、こじんまりとしたサンディエゴ自然史博物館がある。,"[(11, 20)]"
2125,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」はsatohasu家代々に伝わる殿様直伝の味でもあります。,"[(25, 33)]"
2126,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」はsatosakura家代々に伝わる殿様直伝の味でもあります。,"[(25, 35)]"
2127,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」はsatomisaki家代々に伝わる殿様直伝の味でもあります。,"[(25, 35)]"
2128,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」はsatomisaki家代々に伝わる殿様直伝の味でもあります。,"[(25, 35)]"
2129,鴨料理は御花自慢の逸品で、なかでも「鴨の鉄板焼」はsatofuuta家代々に伝わる殿様直伝の味でもあります。,"[(25, 34)]"
2130,ライトアップ代表取締役社長、satohasuが日々の業務や日報、雑感などを随時アップしています。,"[(14, 22)]"
2131,ライトアップ代表取締役社長、satosakuraが日々の業務や日報、雑感などを随時アップしています。,"[(14, 24)]"
2132,ライトアップ代表取締役社長、satomisakiが日々の業務や日報、雑感などを随時アップしています。,"[(14, 24)]"
2133,ライトアップ代表取締役社長、satomisakiが日々の業務や日報、雑感などを随時アップしています。,"[(14, 24)]"
2134,ライトアップ代表取締役社長、satofuutaが日々の業務や日報、雑感などを随時アップしています。,"[(14, 23)]"
2135,satohasuさんがご紹介するその他のイベントの一覧です。,"[(0, 8)]"
2136,satosakuraさんがご紹介するその他のイベントの一覧です。,"[(0, 10)]"
2137,satomisakiさんがご紹介するその他のイベントの一覧です。,"[(0, 10)]"
2138,satomisakiさんがご紹介するその他のイベントの一覧です。,"[(0, 10)]"
2139,satofuutaさんがご紹介するその他のイベントの一覧です。,"[(0, 9)]"
2140,satohasu博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 8)]"
2141,satosakura博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 10)]"
2142,satomisaki博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 10)]"
2143,satomisaki博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 10)]"
2144,satofuuta博士が発掘した大森貝塚は品川歴史館から徒歩５分の場所にあります。,"[(0, 9)]"
2145,むかしむかし、中国にsatohasuというテングがいました。,"[(10, 18)]"
2146,むかしむかし、中国にsatosakuraというテングがいました。,"[(10, 20)]"
2147,むかしむかし、中国にsatomisakiというテングがいました。,"[(10, 20)]"
2148,むかしむかし、中国にsatomisakiというテングがいました。,"[(10, 20)]"
2149,むかしむかし、中国にsatofuutaというテングがいました。,"[(10, 19)]"
2150,首吊り自殺したsatohasuの遺体を調べた保安官のsatohasuは、彼女の眼球が真っ赤になっているのを知る。,"[(7, 15), (26, 34)]"
2151,首吊り自殺したsatosakuraの遺体を調べた保安官のミルズは、satosakura眼球が真っ赤になっているのを知る。,"[(7, 17), (33, 43)]"
2152,首吊り自殺したsatomisakiの遺体を調べた保安官のミルズは、彼女の眼球が真satomisakiなっているのを知る。,"[(7, 17), (40, 50)]"
2153,首吊り自殺したsatomisakiの遺体を調べた保安官のミルズは、彼女の眼球が真っ赤になっていsatomisaki知る。,"[(7, 17), (47, 57)]"
2154,首吊り自殺したsatofuutaの遺体を調べた保安官のミルズは、彼女の眼球が真っ赤になっているのを知る。satofuuta,"[(7, 16), (53, 62)]"
2155,satohasuの娘satohasuは、satohasuが”satohasu・satohasuは今も生きている”と言っていたと父親に告げる。,"[(0, 8), (10, 18), (20, 28), (30, 38), (39, 47)]"
2156,satosakuraの娘アビーは、satosakuraが”ジョン・ウsatosakuraフィールドは今satosakuraている”と言satosakuraげる。,"[(0, 10), (17, 27), (34, 44), (51, 61), (67, 77)]"
2157,satomisakiの娘アビーは、ケリーが”ジョsatomisakiェイクフィールドは今も生きてsatomisakiと言っていたと父親に告げる。satomisakisatomisaki,"[(0, 10), (24, 34), (48, 58), (72, 82), (95, 105)]"
2158,satomisakiの娘アビーは、ケリーが”ジョン・ウェイクフsatomisakiドは今も生きている”と言っていたと父親に告satomisakisatomisakisatomisaki,"[(0, 10), (31, 41), (62, 72), (93, 103), (123, 133)]"
2159,satofuutaの娘アビーは、ケリーが”ジョン・ウェイクフィールドは今もsatofuutaいる”と言っていたと父親に告げる。satofuutasatofuutasatofuuta,"[(0, 9), (37, 46), (74, 83), (111, 120), (147, 156)]"
2160,satohasuは自殺したのではなく誰かに殺されたのだと言うsatohasuに、satohasuは”satohasuは死んだ”と答えるが……。,"[(0, 8), (30, 38), (40, 48), (50, 58)]"
2161,satosakuraは自殺したのではなく誰かに殺されたのだと言うアビーに、satosakuraは”ウェイクフsatosakuraドは死んだ”とsatosakura,"[(0, 10), (37, 47), (54, 64), (71, 81)]"
2162,satomisakiは自殺したのではなく誰かに殺されたのだと言うアビーに、ミルズは”ウェsatomisakiィールドは死んだ”と答えるがsatomisakisatomisaki,"[(0, 10), (44, 54), (68, 78), (92, 102)]"
2163,satomisakiは自殺したのではなく誰かに殺されたのだと言うアビーに、ミルズは”ウェイクフィールドsatomisakiだ”と答えるが……。satomisakisatomisaki,"[(0, 10), (51, 61), (82, 92), (113, 123)]"
2164,satofuutaは自殺したのではなく誰かに殺されたのだと言うアビーに、ミルズは”ウェイクフィールドは死んだ”と答satofuuta……。satofuutasatofuuta,"[(0, 9), (57, 66), (94, 103), (131, 140)]"
2165,平素は、satohasuヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 12)]"
2166,平素は、satosakuraヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 14)]"
2167,平素は、satomisakiヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 14)]"
2168,平素は、satomisakiヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 14)]"
2169,平素は、satofuutaヒルズリート投資法人に格別のご高配を賜り、厚く御礼申し上げます。,"[(4, 13)]"
2170,satohasu式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 8)]"
2171,satosakura式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 10)]"
2172,satomisaki式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 10)]"
2173,satomisaki式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 10)]"
2174,satofuuta式は、従来の塾とは大きく異なる学び方をする事ができるようになっています。,"[(0, 9)]"
2175,satohasu式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 8)]"
2176,satosakura式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 10)]"
2177,satomisaki式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 10)]"
2178,satomisaki式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 10)]"
2179,satofuuta式では、習熟度に応じたプリントを使う事によって、お子さんの学力を伸ばします。,"[(0, 9)]"
2180,satohasuやsatohasuやsatohasuが好きです。,"[(0, 8), (9, 17), (18, 26)]"
2181,satosakuraやハsatosakuraニーチェsatosakuraす。,"[(0, 10), (12, 22), (26, 36)]"
2182,satomisakiやハイデガsatomisakiェが好きです。satomisaki,"[(0, 10), (15, 25), (34, 44)]"
